pair_id,ESP,SHIWILU
P01590,¡Estamos atrapados!,¡PILLI'PI ÑAPALEKWA'!
P01591,Estamos atrapados.,PILLI'PI ÑAPALEKWA'
P01592,Estamos ganando.,KANA'TAPALEKWA'
P01593,Estamos trabajando.,SAKA'TAPALEKWA'
P01594,¿Estabas ocupado?,¿AÑAPAWINANCHA' MA'NEN'UN'TA' NUTA'MAK?
P01595,¿Te dispararon?,¿ILAÑINER'KEN?
P01596,¿Estabas enfermo?,¿KALUWI'SU' ÑAPAWINA?
P01597,¡Qué fiasco!,¡ENPU'NI DAKUTA'IPA'!
P01598,¡Qué alivio!,¡ENPU'NI MUI'PA!
P01599,¿Qué ocurrió?,¿MA'NEN'A'CHA NAKULLI?
P01600,¿Qué haremos?,¿MA'NEN'A'CHA NU'TATERWA'?
P01601,¿Cuándo vamos?,¿ENPI'A'CHA PA'ATER?
P01602,¿Dónde estás?,¿ENÑUPA'CHA ÑAPALA?
P01603,¿Dónde están?,¿ENÑUPA'CHA ÑAPALAMA'?
P01604,¿Dónde estábamos?,¿ENÑUPA'CHA ÑAPAWINEKWA'?
P01605,¿Quién gana?,¿DEN KANA'TULLI?
P01606,¿Ella vendrá?,¿NANA WENCHE'CHU?
P01607,¿Vendrá ella?,¿WENCHE'CHU NANA?
P01608,¡Estás borracho!,¡LUPERSU' ÑAPALA!
P01609,Llegaste temprano.,DASU'LA EKTU'KERLLIA
P01610,Se equivocan.,APER'LLINA'
P01611,¡Puedes hacerlo!,¡YENNITULA NU'TA'MAK!
P01612,Puedes hacerlo.,YENNITULA NU'TA'MAK
P01613,Tienes vino.,A'ÑAPALA' VINU'
P01614,¡Hipócrita!,¡KATU'LADA!
P01615,Pareces ocupado.,MA'NEN'NU'TAPA'MASU'PU'SU' LLI'TULA
P01616,Pareces enfermo.,KALUWINANPU'SU' LLI'TULA
P01617,Puedes hablar.,YENNITULA LUN'A'MAK
P01618,Debes esperar.,WA'TENTA'MASU' ÑAPALLI
P01619,Necesitas ayuda.,KATU'PA' LUWANTULA
P01620,Necesitas esto.,LUWANTULA ASU'
P01621,Deberías ir.,PA'A'MASU' ÑAPALLI
P01622,Hueles mal.,ANAPILA
P01623,Pareces loco.,WA'DANPINTEK'PU'SU' LLI'TULA
P01624,¿Quieres esto?,¿ASU' LUWANTULA?
P01625,Estabas ocupado.,SAKA'TAPAWINA
P01626,Eras mío.,KUAKIN ÑIWINA
P01627,Eras simpático.,U'CHA'PAYA ÑIWINA
P01628,Fracasarás.,NU'CHIN'CHU
P01629,Trabajas duro.,SAKA'TECHU WATENSU'
P01630,Trabajas mucho.,SAKA'TECHU EMPU'NIPA
P01631,Llegaran lejos.,WEI EK'TUE'CHUNA'
P01632,Llegará lejos.,WEI EK'TUE'CHU
P01633,Lo verás.,LLI'ECHU
P01634,La verás.,LLI'ECHU
P01635,Eres parcial.,DENLEKPIN'TA' ÑAPALA
P01636,¿Bromeas?,¿SI'LENTAPALA'?
P01637,¡Estás bromeando!,¡SI'LENTAPALA!
P01638,Eres guapa.,MULUNSHA NUKA'MA
P01639,Estás soltero.,INAPIKEN NUKA'MA
P01640,Estás delgado.,SHA'MU'SU' NUKA'MA
P01641,Estás dormido.,WICHI'SU' ÑAPALA
P01642,Estás tratando.,YANU'TAPALA
P01643,¿Estoy calificado para el trabajo?,¿MUPALEK SAKA'TUNANKI?
P01644,¿Tenías miedo?,¿TE'KUAWINA?
P01645,¿Estás dormido?,¿WICHI'SU' ÑAPALA?
P01646,¿Vendrás?,¿WENCHE'CHUN?
P01647,¿Vienes?,¿WENCHE'CHUN?
P01648,¿Estás bromeando?,¿SI'LENTAPALA?
P01649,¿Estás soltero?,¿INAPIKEN ÑAPALA?
P01650,Tráemelo.,KERITU'U
P01651,¿Puedo ayudarle?,¿YENNITULEK KATU'PA'A'KIK?
P01652,¿Puedo ayudarte?,¿YENNITULEK KATU'PA'A'KIK?
P01653,¿Puedo besarte?,¿YENNITULEK MUSHA'A'KIK?
P01654,¿Puedo verlos?,¿YENNITULEK LLI'DEK'AK?
P01655,¿Puedo sentarme?,¿YENNITULEK DU'AK?
P01656,¿Podemos proseguir?,¿YENNITATERWA TUPITAK?
P01657,¿Podemos continuar?,¿YENNITATERWA TUPITAK?
P01658,¿Puedes levantarte?,¿YENNITULA YUNSAN'A'MAK? 
P01659,¿Puedes verlo?,¿YENNITULA LLI'A'MAK?
P01660,Vuelve aquí.,ADENCHER' ASEK
P01661,Regresa pronto.,ADENCHER' WIUK'SU'
P01662,Baja aquí.,NU'WANKER' ASEK
P01663,Ven entra.,WEKER' DA'ENCHER'
P01664,"Vamos, hazlo.","PA'AWA , NU'TER'"
P01665,"Vamos, háganlo.","PA'AWA , NU'TUKU'"
P01666,Ven acá.,WENCHER' ASEK
P01667,¿Entendió?,¿LACHEK'LA?
P01668,¿Lo viste?,¿LLI'LA?
P01669,Hágalo mañana.,EKLLI NU'TER'
P01670,¿Te conocemos?,¿LUWER'CHAPALLIDEN?
P01671,¿Lo tienes?,¿A'ÑAPALA?
P01672,¿Me oyes?,¿LAUK'APALUN?
P01673,¿Me escuchás?,¿LAUK'APALUN?
P01674,¿Lo sabes?,¿ÑINCHITAPALA?
P01675,¿Me conocen?,¿LUWER'CHAPALAMA'U?
P01676,¿Nos conoces?,¿LUWER'CHAPALAMA'UDEK?
P01677,¿Te gusta?,¿IYATULA?
P01678,¿Me quieres?,¿LUWANTULUN?
P01679,¿Me amas?,¿LUWANTULUN?
P01680,¿Te gusto?,¿IYATULUN?
P01681,¿Duele esto?,¿IKERLLI ASU'?
P01682,No forcejees.,YANANTAPITA
P01683,Cómete todo.,KA'KER' IÑER'
P01684,Cómanse todo.,KA'KU' IÑER'
P01685,Todos mienten.,IÑER' TUMU'LLINA'
P01686,Todos pagaron.,IÑER' PANWILEK'TULLINA'
P01687,Dáselo.,ENKA'KER'
P01688,Buenas tardes.,MUER'WA
P01689,Pásaselo.,ENKA'KER'
P01690,¡Feliz año!,¡MUEK'KILALA!
P01691,¿Has comido?,¿WERANA?
P01692,¿Comiste?,¿WERANA?
P01693,¿Ya comiste?,¿IPA WERANA?
P01694,Él aceleró.,APINTA'A'TEKALLI
P01695,Tiene barba.,AMU UTEK'WAÑI
P01696,Ha cambiado.,A'PAWILEKLLI
P01697,Es canadiense.,KANADIENSE NUKA'A
P01698,La increpó.,YUTULLI
P01699,Parece enfadada.,YUPA'MASU'PUSU' LLI'TULA
P01700,Vende frutas.,UKU'LATAPALLI WAYUPILUSA'
P01701,Debería venir.,WENCHA'WINSU'
P01702,Quiere ir.,YAPA'LLI
P01703,Se ahogó.,CHIMIDEK'TULLI
P01704,Está deprimido.,WE'INUTAPALLI
P01705,Aquí vienen.,ASEK UK'APILELLINA'
P01706,¿Cuánto es?,¿ENPUDUNCHA?
P01707,"¡Apúrensen, muchachos!",¡WIUK'KU WILALUSA'!
P01708,Ya sé.,IPA' ÑINCHITULEK
P01709,Comí demasiado.,NAKUSU' WERANEK
P01710,Te creí.,LATEKLLIEN
P01711,Presto dinero.,ALANTAPALEK KULLIKER'
P01712,Traje vino.,KERLLIEK VINU'
P01713,Puedo ayudarte.,YENNITULEK KATU'PA'A'KIK
P01714,Puedo demostrarlo.,YENNITULEK A'LLI'TAK
P01715,Lo noto.,LLI'APALEK
P01716,No pico.,KU'LA EK'KUANPINEK
P01717,No sigo.,KU'LA TUPIAPI'NEK
P01718,No entiendo.,KU'LA LACHEK'I'NEK
P01719,Bebo café.,ULEK WAYUSA'
P01720,Me arrestaron.,PILLI'TULLINER'KU'
P01721,Me divorcié.,YANPU'LEK
P01722,Me divertí.,SAKEK'LEK
P01723,Odio bailar.,LUYULEK LANSA'AK
P01724,Detesto bailar.,LUYULEK LANSA'AK
P01725,Odio planchar.,EMPU'DUNCHA'
P01726,Odio trabajar.,LUYULEK SAKA'TAK
P01727,Tengo tos.,ILULEK
P01728,Ni idea.,NINCHICHI'NEK
P01729,Tengo hermanas.,UTRINWANPALEK
P01730,Adoro ganar.,IYATULEK KANA'TAK
P01731,Hice panecitos.,NUTULEK TANTA'SHALA
P01732,Debo regresar.,ADANTA'A'KASU' ÑAPALLI
P01733,Necesito respuestas.,LUWANTULEK NA'PIA'MUSU'
P01734,Necesito descansar.,LUWANTULEK NERIAK
P01735,Necesito trabajar.,LUWANTULEK SAKA'TAK
P01736,Necesitaba dinero.,LUWANTUWINEK KULLIKER'
P01737,Ahora recuerdo.,IPA'LA LLI'INUTULEK
P01738,Te recuerdo.,LLI'INUTAPALLIEN
P01739,Estornudo mucho.,A'SHULEK WAPU'
P01740,Hablo francés.,LUMPALEK FRANCES
P01741,Estudio francés.,A'LEK'APALLINER'KU FRANCES
P01742,Estudio coreano.,A'LEK'APALLINER'KU KOREANO
P01743,Enseño francés.,A'LEK'TAPALEK FRANCES
P01744,Quiero otro.,LUWANTULEK ALI'LA
P01745,Quiero ayudar.,YAKATUPA'TULEK
P01746,Quiero vivir.,YANAMPILEK
P01747,Quiero jugar.,YAINTEKLLITULEK
P01748,Quiero renunciar.,YAYUNSU'LEK
P01749,Quiero descansar.,YANERILEK
P01750,Quiero hablar.,YALUN'NEK
P01751,Quiero trabajar.,YASAKA'TULEK
P01752,Fui arrestado.,PILLITUWIÑINERKU'
P01753,Estaba soñando.,WA'LATAPAWINEK
P01754,Estaba durmiendo.,WICHA'PAWINEK
P01755,Estaba sudando.,ELLIA'PAWINEK
P01756,Fui bienvenido.,MUSU' SEKAPER'LLINERKU
P01757,Estaba agotado.,ÑAPAWINEK SAKA'TUSU'
P01758,Desearía poder.,YEN'NICHINA'KA
P01759,Sería cuidadoso.,ÑI'INAKA INLU'UKTUTEK
P01760,Preferiría morir.,CHIMIN'INA'KA
P01761,Estaré cerca.,KAWIK ÑAPECHEK
P01762,Seré directo.,CHEKSU' ÑECHEK
P01763,Los llamaré.,PEKLUE'CHENMA'
P01764,Te llamaré.,PEKLUE'CHEN
P01765,Lo regañaré.,YUTE'CHEK
P01766,Le reñiré.,YUTE'CHEK
P01767,Te invitaré.,PEKLUE'CHEN
P01768,Soy principiante.,TENMIANSU'PALEK
P01769,Soy músico.,TULUNER'CHEKU NUKA'KA
P01770,Estoy asombrada.,IMANANTUSU' ÑAPALEK
P01771,Estoy apurado.,WIUK'APALEK
P01772,Me desnudo.,INANPILECHEK
P01773,Estoy desempleado.,MAKEK SAKA'TAPI'NEK
P01774,Estoy parado.,WANERAPALEK
P01775,Estoy desempleada.,MAKEK SAKA'TAPI'NEK
P01776,Estoy acostumbrado.,ÑAPALEK DA'IYASU'
P01777,Me vieron.,LLI'LLINER'KU
P01778,Me dispararon.,ILANÑINER'KU
P01779,Me demandaron.,IKER'LALAK AKU'LLINERKU
P01780,Los vi.,LLI'DEK'LEK
P01781,¿Es médico?,¿LULENTUTEKEN'A'CHA?
P01782,¿Es doctor?,¿LULENTUTEK'A'CHA?
P01783,¿Está durmiendo?,¿WICHA'PALLI?
P01784,¿Está dormido?,¿WICHISU'A'CHA?
P01785,¿Es posible?,¿YENNITATER'A'CHA?
P01786,¿Está sano?,¿MUDINUPALLINCHA?
P01787,¿Está mejor?,¿IPA' MULA'LLI?
P01788,Puede hacerse.,YENNITULEK NU'TAK
P01789,No funcionó.,KU'LA SAKA'CHI'ÑI
P01790,Mejora.,TEKDIPERKER
P01791,Es sábado.,SAWADU' NUKA'A
P01792,Huele bien.,U'CHIMU LANELLIEK
P01793,¡Huele rico!,¡IYASU' LANELLIEK!
P01794,Parece fácil.,SAKA'DEK'INPU' LLI'TULLI
P01795,Fue ameno.,U'CHIMU ÑIWIÑI
P01796,Era perfecto.,U'CHIMU ÑIWIÑI
P01797,Fue planeado.,LLI'INUPI ÑIWIÑI
P01798,Estaba nevando.,PULUNKER'APAWIÑI
P01799,Nevaba.,PULUNKER'APAWIÑI
P01800,Estará listo.,INSEK'DIPERPI ÑAPE'CHU
P01801,Es mes de navidad.,ÑIÑUDUKER' NUKA'A
P01802,Me supera.,KANA'LLIU
P01803,Es delicioso.,IYASU' NUKA'A
P01804,Es diferente.,NERPI'LA NUKA'A
P01805,Es idéntico.,NANAPU'SU' NUKA'A
P01806,Está vibrando.,PADA'SA'TAPALLI
P01807,¡Es maravilloso!,¡LIATUSU' NUKA'A!
P01808,Olvídalo ya.,IPA' PINANERKER'
P01809,Simplemente hazlo.,MA'PU'SU'PINTAK NU'TER
P01810,Déjame irme.,TA'ITULA'U PAE'CHEK
P01811,Llévalo contigo.,EKPA'KER KENMALEK
P01812,Consérvalo contigo.,SEKDIPERKER' KENMALEK
P01813,Siga intentando.,INPALERIAPER'
P01814,Sigue buscando.,DUNKER'APER'I'LA
P01815,Déjelo ahí.,TA'ITULER NANEK
P01816,¡Déjame sola!,TA'ITULA'U KUASA'
P01817,Déjanos solos.,TA'ITULA'UDEK KUDASA'
P01818,Déjame explicar.,TA'ITULA'U WINTECHEN
P01819,Déjame sentirlo.,TA'ITULA'U LAUK'ECHEK
P01820,Déjame oírlo.,TA'ITULA'U LAUK'ECHEK
P01821,Déjalos pelear.,TA'ITULA'DEK'KU' IDENMAINA'
P01822,Seamos valientes.,ÑIAWA' NANTAPITEK LUSA'
P01823,Continuemos.,TUPITAWA'
P01824,Comamos aquí.,WERANWA' ASEK
P01825,Practiquemos.,IMPALERIAWA'
P01826,Sentémonos.,DU'AWA'
P01827,Levantémonos.,YUNSANWA'
P01828,Escucha atentamente.,LAU'KER' MUSU'
P01829,¡Escucha esto!,¡LAU'KER' ASU'!
P01830,¿Puedo acompañarle?,¿YENNITULEK KA'TAN'AN'SU'?
P01831,¿Puedo acompañarles?,¿YENNITULEK KA'TAN'AN'MASU'?
P01832,¿Puedo unírmeles?,¿YENNITULEK PIPER'AN'MASU'?
P01833,Muévase ya.,LENME'KER' IPA
P01834,Nadie gritó.,ÑIDEN LAMAPUI'ÑI
P01835,Nadie escucha.,ÑIDEN LAUK'TAPI'ÑI
P01836,Demuéstramelo.,A'LLI'U
P01837,Dilo claramente.,TUKER' TEKINCHIWALEK
P01838,¿Empezamos?,¿TENMIANSU'TER?
P01839,¿Comenzamos?,¿TENMIANSU'TER?
P01840,¿Quiere bailar?,¿YALANSA'LLI?
P01841,¿Bailamos?,¿LANSA'WA?
P01842,La cogieron.,PILLI'TULLINA'
P01843,Estaba llorando.,WELLIEK'APAWIÑI
P01844,¿Debería cerrar?,¿UNKU'TUWINANSIN?
P01845,Apareció humo.,LLI'TULLI KELLIU
P01846,Fumar apesta.,U'WA'TAK ANALLI
P01847,Estuvo cerca.,ÑAPAWIÑI KAWIK
P01848,¡Increíble!,¡LATEK'I'NEK!
P01849,Es correcto.,MULLINCHA'
P01850,Es evidente.,LATEK'LANAÑI
P01851,Está claro.,LATEK'LA NAÑI
P01852,Es obvio.,LATEK'LA NAÑI
P01853,Es ese.,NUKA'A NANA
P01854,Qué malo.,MUKANKANINPU'
P01855,Ellos aplaudieron.,NAWA' INLLIPU'ITEKLATULLINA'
P01856,Le preguntaron.,LEK'KLLINA'
P01857,Ambos murieron.,NU'MISANSU' CHIMIÑINA'
P01858,Tienen vino.,A'ÑAPALLINA' VINU'
P01859,Ellos discutieron.,NAWA' INYUTULLINA'
P01860,Quieren más.,LUWANTULLINA' A'PINTA
P01861,Estaban muertos.,ÑAPAWIÑINA' CHIMIPI
P01862,Estaban enfermos.,ÑAPAWIÑINA' KALUWI'SU'
P01863,Ellos ayudarán.,NAWA' KATU'PA'TECHUNA'
P01864,Trabajan mucho.,SAKA'TULLINA' NAKUSU'
P01865,Atacarán.,PANPER'ECHUNA'
P01866,Ellos atacarán.,NAWA PANPER'CHECHUNA'
P01867,Vienen.,UK'APILELLINA'
P01868,Están fatal.,MUINSU' ÑAPALLINA'
P01869,Están dentro.,KINEKLA' ÑAPALLINA'
P01870,Piénsatelo.,INLLI'INUKER'
P01871,Piénsalo.,INLLI'INUER'
P01872,Este funciona.,ASU' SAKA'TECHU'
P01873,Falta Tomás.,PAWANPALLI CHUMA
P01874,Tom canta.,TOM TULUNER'LLI
P01875,Tom recordó.,TOM LLI'INUTULLI
P01876,Tom entendió.,TOM LACHEK'LLI
P01877,Tom luchará.,TOM IDENMECHU
P01878,"¡Tom, respóndeme!","¡TOM , NA'PIU!"
P01879,Ten cuidado.,INLU'UK'TUKER'
P01880,Somos médicos.,LULENTUTEK NUKA'KAWA'
P01881,Bebimos mucho.,NAKUSU' ULLIDEK
P01882,Le perdonamos.,TA'ITULA'LLIDEK
P01883,Necesitamos ganar.,LUWANTULLIDEK KANA'TAK
P01884,Necesitábamos ayuda.,LUWANTULLIDEK KATU'PA'
P01885,Deberíamos ayudar.,KATU'PA'TUWINANSU'
P01886,Fuimos culpados.,A'APITULLINER'KUDEK
P01887,Estábamos bromeando.,SI'LENTAPAWIÑIDEK
P01888,Estaremos felices.,MUSU' ÑAPE'CHIDEK
P01889,Ahí estaremos.,NANEK ÑAPATERWA'
P01890,Lo pintaremos.,LLINSERLLIDEK
P01891,Te salvaremos.,A'CHIYEK'ECHIDEN
P01892,Somos hermanos.,IIN NUKA'KAWA
P01893,Estamos divorciados.,YANPU'SU' ÑAPALLIDEK
P01894,Somos inquietos.,WADANPINTEK NUKA'KAWA'
P01895,Estamos colgados.,ÑAPALLIDEK WINTENSU'
P01896,Somos minuciosos.,INLU'UK'TUTEK NUKA'KAWA'
P01897,Los tenemos.,A'ÑAPALEKDEKWA'
P01898,Tenemos esto.,A'ÑAPALEKWA' ASU'
P01899,¿Estabas solo?,¿KENMASA' ÑAPAWINA?
P01900,¿Estabas allí?,¿NANEK ÑAPAWINA?
P01901,¡Buen país!,¡U'CHIMU ÑINALU'!
P01902,¡Buen pensamiento!,¡U'CHIMU LLI'INU!
P01903,¿Y tú?,¿KENMA?
P01904,¿Qué necesito?,¿MA'NEN LUWANTULEK?
P01905,¿Cuándo termina?,¿ENPI' TA'WANTECHU?
P01906,¿Dónde estabas?,¿ENÑUPA' ÑAPAWINA?
P01907,¿Lo harás?,¿NU'TECHU'?
P01908,¿Lo harán?,¿NU'TECHUMA'?
P01909,"Sí, claro.",TEKINCHI
P01910,"Sí, ciertamente.",TEKINCHI
P01911,Me ignorabas.,LUWER'CHI'NUN
P01912,Me ignoraste.,LUWER'CHI'NUN
P01913,Me mentiste.,TUMU'TULUN
P01914,Nos mentiste.,TUMU'TULUNDEK
P01915,Pareces cansado.,SAKA'TA'MASU'PU'SU' LLI'TULA
P01916,Pareces molesto.,YUPA'MASU'PU'SU'  LLI'TULA
P01917,Puedes negarte.,KU'LA TUNANSIN
P01918,Necesitan dinero.,LUWANTULLINA' KULLIKER
P01919,Hueles bien.,LANERLLIEN U'CHIMU
P01920,Quédese ahí.,LLIA'KER NANEK
P01921,Fuiste valiente.,NANTAPITEK ÑIWINA
P01922,Estabas feliz.,MUSU' ÑAPAWINA
P01923,Estaban felices.,MUSU' ÑAPAWIÑINA'
P01924,Son increíbles.,LATEK'INPU'PILUSA' NUKER'KA
P01925,Estás enamorado.,YAKU'APER'WANA
P01926,Estás invitado.,PEKLUPI NUKA'MA
P01927,Eres paciente.,WA'TENTUTEK NUKA'MA
P01928,Estás ganando.,KANA'TAPALA
P01929,Están ganando.,KANA'TAPALLINA'
P01930,Estás herida.,KALUWI'PALA
P01931,Has cambiado.,A'PAWILEK'LA
P01932,Quien sea.,DENPINTA' ÑI'I
P01933,¿Terminamos?,¿A'TA'WANTULEKWA'?
P01934,¿Estás emocionado?,¿SAKEK'SU' ÑAPALA?
P01935,¿Están bien?,¿MUSU' ÑAPALAMA'?
P01936,¿Estás saludable?,¿MUDINU'PALA?
P01937,¿Estás sano?,¿MUDINU'PALA?
P01938,¿Estás jodiendo?,¿A'PE'CHAPALA?
P01939,¿Estás mirando?,¿LLI'TAPALA?
P01940,¿Estás casado?,¿SADASU'CHA ÑAPALA?
P01941,¿Estás casada?,¿SUDASU'CHA ÑAPALA?
P01942,¿Son hermanas?,¿KAI'KUALUSA' NUKA'MAMA'?
P01943,¿Estás ganando?,¿KANA'TAPALA?
P01944,¿Estás trabajando?,¿SAKA'TAPALA?
P01945,Pregúntame mañana.,LEK'KU EK'KLLI
P01946,Acércalo.,A'KAWITER'
P01947,Traeme eso.,KERITU'U NANA
P01948,¿Puedo probármelo?,¿YENNITULEK LATA'AK?
P01949,¿Pueden vernos?,¿YENNITULLINA LLI'ER'KENMUAK?
P01950,¿Podemos probarlo?,¿YENNITULEKWA' LATA'AK?
P01951,¿Puedes encontrarlo?,¿YENNITULA KANAN'A'MAK?
P01952,¿Puedes oírme?,¿YENNITULA LAUK'A'MUK?
P01953,¿Puedes oírnos?,¿YENNITULA LAUK'A'MUDEK?
P01954,¿Puedes ayudarme?,¿YENNITULA KATUPA'A'MUK?
P01955,¿Pueden ayudarme?,¿YENNITULAMA KATUPA'A'MUK?
P01956,¿Puedes abrirlo?,¿YENNITULA EK'KER'CHA'MAK?
P01957,¿Puedes mostrarme?,¿YENNITULA A'LLI'A'MUK?
P01958,"Vamos, levántate.","YUNSANKER' , ENCHU"
P01959,Defiéndete.,INLU'UKTER'
P01960,¿Me oíste?,¿LAUK'LUN?
P01961,¿Te gustó?,¿IYA'TULA?
P01962,¿Les gustó?,¿IYA'TULAMA?
P01963,¿Me querías?,¿LUWANTUWINUN?
P01964,¿Me amabas?,¿LUWANTUWINUN?
P01965,¿Lo hiciste?,¿NU'TULA?
P01966,¿Me extrañaste?,¿LU'WAN'NUN?
P01967,Hazlo ahoritita.,NU'TER' IPIA'LASHINCHI
P01968,¿Comés carne?,¿CHUCHU KA'A'PALA?
P01969,¿Está mal?,¿ÑAPALLI MUIN'SU?
P01970,¿Tienes uno?,¿A'ÑAPALA ALA'SA'?
P01971,¿La conoces?,¿LUWER'CHAPALA?
P01972,¿La conocen?,¿LUWER'CHAPALAMA?
P01973,¿Le conoce?,¿LUWER'CHAPALLI?
P01974,¿Lo recuerdas?,¿LLI'INUTAPALA?
P01975,¿Tú crees?,¿KENMA LATEKTAPALA?
P01976,¿Usted cree?,¿KENMA LATEKTAPALA?
P01977,¿Le quieres?,¿LUWANTAPALA?
P01978,¿Me conoce?,¿LUWER'CHAPALUN?
P01979,No interfieras.,YATU'NEKTUTA
P01980,No mientas.,YATUMU'TA
P01981,¡No mientas!,¡YATUMU'TA!
P01982,Todos miraron.,IÑER'DAPER' LLI'TULLINA'
P01983,Todos oraron.,IÑER'DAPER' MALLIA'LLINA'
P01984,Todos sonrieron.,IÑER'DAPER YAMERLADALLINA'
P01985,Dales dinero.,ENKA'DEKER' KULLIKER'
P01986,¡Dámelas!,¡ENKA'U!
P01987,¡Dámelos!,¡ENKA'U!
P01988,"Genial, ¿no?",U'CHIMUINCHI ¿I'YA?
P01989,Él salió.,NANA YUNSU'LLI
P01990,Es etíope.,ETIOPE NUKA'A
P01991,Sobrevivirá.,CHIMILLINKEKLA NANPICHU
P01992,Escribe libros.,LLINSERCHER' KERKA'LUSA'
P01993,"Ten, pruébatelo.","MA'A'TASU' , LATAKER'"
P01994,¡Qué humillante!,¡EMPU'NI DAKUTA!
P01995,¡Qué interesante!,¡EMPU'NI LUYAIPA'!
P01996,¿Cómo terminará?,¿MA'PU'SU' TA'WANTECHU?
P01997,¡Apúrate niña!,¡WIUKER' WILA!
P01998,"¡Apúrensen, muchachas!",¡WIUKU' WILALUNLUSA!
P01999,La llamé.,PEKLU'LEK
P02000,Puedo regresar.,YENNITULEK ADANTA'AK
P02001,Me resfrié.,ILUWINEK
P02002,Me acobardé.,SAPULEK
P02003,No escuché.,LAUK'I'NEK
P02004,Odio pelear.,LUYULEK IDENMAAK
P02005,Detesto pelear.,LUYULEK IDENMAAK
P02006,Odio estudiar.,LUYULEK KERKA' 
P02007,Tengo caspa.,AÑAPALEK KISEK'MUTU'
P02008,Tengo tarea.,AÑAPALEK YANU'TAK
P02009,Volví.,ADENCHA'LEK
P02010,Sigo estornudando.,A'SHUPALEKPI'LA
P02011,Aprendí mucho.,NINCHITULEK WAPU'
P02012,Adoro aprender.,IYATULEK ÑINCHITAK
P02013,Debo encontrarlo.,KANAN'A'KASU' ÑAPALLI
P02014,Debo ayudarlo.,KATU'PA'A'KASU' ÑAPALLI
P02015,Debo advertirle.,WINTA'KASU' ÑAPALLI
P02016,Necesito Internet.,LUWANTULEK INTERNET
P02017,Necesito entrar.,YADA'LEK
P02018,Pedí pizza.,PIZZA LEKTULEK
P02019,Le burlé.,TUMU'TULEK
P02020,Lo reconozco.,LUWER'CHULEK
P02021,Hablo inglés.,LUNPALEK INGLES
P02022,Hablo español.,LUNPALEK ESPAÑOL
P02023,Estudio inglés.,ALEK'APALLINER'KU INGLES
P02024,Despierto temprano.,NANPILADAPALEK SHAMPASIK
P02025,Quiero aquél.,LUWANTULEK NANA
P02026,Quiero bailar.,YALANSA'LEK
P02027,Quiero conducir.,YAEKPA'LEK
P02028,Quiero manejar.,YAEKPA'LEK
P02029,Quiero aprender.,YAÑINCHITULEK
P02030,Quise llorar.,YAWELLIEKWINEK
P02031,Quise pagar.,YAPANWILEK'TUWINEK
P02032,Nací aquí.,ASEK WADEKLLINER'KU
P02033,Fui despedido.,USU'LLINER'KU
P02034,Estaba escuchando.,LAUK'TAPAWINEK
P02035,Seguiré.,TUPIECHEK
P02036,Estaría agradecido.,YUSPEINE'PI ÑAPINA'KA
P02037,Lo arreglaré.,TEKDIPER'ECHEK
P02038,Estaré contento.,MUSU' ÑAPE'CHEK
P02039,Con placer.,SAKEKSU'LEK
P02040,Seré paciente.,WA'TENTUTEK ÑIECHEK
P02041,Estaré esperando.,WA'TENTAPECHEK
P02042,Traeré vino.,KERE'CHEK VINU'
P02043,Lo buscaré.,DUNKER'ECHEK
P02044,Te premiaré.,PANUERKEN
P02045,Te recompensaré.,PANUERKEN
P02046,Estoy comprendiendo.,LACHEK'APILALEK
P02047,Me carcajeo.,YAMERLEK
P02048,Estoy avergonzado.,ÑAPALEK DAKUTA'SU'
P02049,Estoy ayudando.,KATU' PA'TAPALEK
P02050,Solo pregunto.,LEKTAPALEKSA'
P02051,Solo bromeo.,SI'LENTAPALEKSA'
P02052,Voy saliendo.,YUNSU'PILALEK
P02053,Soy zurdo.,AMENNAN NUKA'KA
P02054,Soy miope.,UMILU'LADA' NUKA'KA
P02055,Soy responsable.,LATEK'TUTEK NUKA'KA
P02056,Sigo vivo.,NANPI'PALEK'I'LA
P02057,Lo cambié.,A'PAWILEKLEK
P02058,Estoy constipado.,ÑAPALEK A'MECHAILUSU
P02059,Suficiente.,NANASA'
P02060,Tuve suficiente.,A'ÑIWINEK NANASA'
P02061,Oí eso.,LAUK'LEK NANA
P02062,¿Es maestro?,¿A'LEK'TUTEK' NUKA'A?
P02063,¿Respira?,¿NERIAPALLI?
P02064,¿Está satisfecho?,¿MUSU' ÑAPALLI?
P02065,¿Es venenoso?,¿SULLIMAN WANPALLI?
P02066,No duele.,KU'LA IKER'I'ÑI
P02067,¡Suena genial!,¡ILLIÑI U'CHIMU!
P02068,Sabía dulce.,KASERSU' ÑIWIÑI
P02069,Todo terminó.,IÑER' TA'WANTULLI
P02070,Fue emocionante.,MUSU' ÑAPAWIÑI
P02071,Era fabuloso.,U'CHIMU'ÑIWIÑI
P02072,Pronto lloverá.,IPIA'LA U'LENCHU
P02073,Está botado.,DEKPI ÑAPALLI
P02074,Es imposible.,YIENNICHI'NEK 
P02075,¡Es increíble!,¡LATEK'INBU' NUKA'A!
P02076,Es irrelevante.,MA'KEK'PACHI'ÑI
P02077,Es engañoso.,TUMU'TEK' NUKA'A
P02078,Es refrescante.,SANEK'PIAK' NUKA'A
P02079,Solo ignórala.,LUWE'CHINBUER'
P02080,Ignórala.,LUWE'CHINBUER'
P02081,Solo continúa.,TUPITER'SA'
