pair_id,ESP_original,SHIWILU_original,ESP_normalizado,SHIWILU_normalizado,source,source_pair_id,has_audit_flags
U02937,"Desde ahora pónganse en acción” les dijo a los muchachos,","Nasu’ku’ ipia’laklanek” itudekllima wilalusa’,","desde ahora pónganse en acción” les dijo a los muchachos,","nasu’ku’ ipia’laklanek” itudekllima wilalusa’,",pdf_textos,T010_N105,True
U02938,a esos jóvenes.,nana nadi’neklusi’ma.,a esos jóvenes.,nana nadi’neklusi’ma.,pdf_textos,T010_N106,True
U02939,Unos cortaron trozos de madera para meterlos dentro de sus mosquiteros (y hacerle creer al duende que eran ellos durmiendo).,"Ali’ladaper nalatuntun llituntullina’, chipetcheknenna’ lalak yakala’nna’.",unos cortaron trozos de madera para meterlos dentro de sus mosquiteros (y hacerle creer al duende que eran ellos durmiendo).,"ali’ladaper nalatuntun llituntullina’, chipetcheknenna’ lalak yakala’nna’.",pdf_textos,T010_N107,True
U02940,Después se escondieron.,Nu’anna’ insekkitullina’.,después se escondieron.,nu’anna’ insekkitullina’.,pdf_textos,T010_N108,True
U02941,"Ahí mascaron ají, pusieron tabaco en su boca, tomaron tabaco diluido para no dormirse.","Nanek nuka’ uklullina’, pinter katenñina’, pinchiyek nu’tanna’ ullina’ wichi’inpu’erkek.","ahí mascaron ají, pusieron tabaco en su boca, tomaron tabaco diluido para no dormirse.","nanek nuka’ uklullina’, pinter katenñina’, pinchiyek nu’tanna’ ullina’ wichi’inpu’erkek.",pdf_textos,T010_N109,True
U02942,Dice que de verdad la tierra tembló (debido a que el duende venía).,Nanek ima tekkinchi lupa’ lenmeklli.,dice que de verdad la tierra tembló (debido a que el duende venía).,nanek ima tekkinchi lupa’ lenmeklli.,pdf_textos,T010_N110,True
U02943,Cuando calmó el temblor los árboles se sacudieron.,Nana lupa’ lenmek’a’su’ supinak nalalusi’ma pada’sa’tulli.,cuando calmó el temblor los árboles se sacudieron.,nana lupa’ lenmek’a’su’ supinak nalalusi’ma pada’sa’tulli.,pdf_textos,T010_N111,True
U02944,Las ramas de las lupunas quebradas se mantenían colgadas (ya el duende los estaba hipnotizando).,Llinanlusi’ma tanpa’nen ukunñina’.,las ramas de las lupunas quebradas se mantenían colgadas (ya el duende los estaba hipnotizando).,llinanlusi’ma tanpa’nen ukunñina’.,pdf_textos,T010_N112,True
U02945,“¡Más miren!,“!Enta’n lli’ku’!,“¡más miren!,“!enta’n lli’ku’!,pdf_textos,T010_N113,True
U02946,"¡Ánimo muchachos, tengan valor, en acción!” les dijo.","¡Nantapiku’la’, nasu’ku’, wilalusa’!” itudekllima.","¡ánimo muchachos, tengan valor, en acción!” les dijo.","¡nantapiku’la’, nasu’ku’, wilalusa’!” itudekllima.",pdf_textos,T010_N114,True
U02947,"Entonces de verdad cuando llegó (el duende) pelearon, pelearon mucho rato.","Nanek ima ipa’linchi ma’i... nanek tekkinchi uksik idenmallini’ma, enpu’nipi’ma idenmallina’.","entonces de verdad cuando llegó (el duende) pelearon, pelearon mucho rato.","nanek ima ipa’linchi ma’i... nanek tekkinchi uksik idenmallini’ma, enpu’nipi’ma idenmallina’.",pdf_textos,T010_N115,True
U02948,"En vano era puro hueso, pues tenía mucha fuerza.","Da’pinima lansi’sa’, enpu’ni nantapillinpi’ma.","en vano era puro hueso, pues tenía mucha fuerza.","da’pinima lansi’sa’, enpu’ni nantapillinpi’ma.",pdf_textos,T010_N116,True
U02949,"Lo mataron, atizaron la candela y lo metieron (al fuego).","Dei'tanna', pen dintunna', aku'lalatullina'.","lo mataron, atizaron la candela y lo metieron (al fuego).","dei'tanna', pen dintunna', aku'lalatullina'.",pdf_textos,T010_N117,True
U02950,Aunque había muerto hablaba:,Chiminla'pi'n ima lunpalli:,aunque había muerto hablaba:,chiminla'pi'n ima lunpalli:,pdf_textos,T010_N118,False
U02951,"""Ya me han muerto, ya me están quemando para que no vea más nada.","“Ipa' dei'tulamau'ku, ipa' kekkapalama'u'ku lli'chinpuek a'pinta'.","""ya me han muerto, ya me están quemando para que no vea más nada.","“ipa' dei'tulamau'ku, ipa' kekkapalama'u'ku lli'chinpuek a'pinta'.",pdf_textos,T010_N119,True
U02952,"“Por eso me voy a convertir en garrapata, voy a ser zancudo, tábano, tabanillo negro, mosquito, mosca grandecita voy a ser, voy a estar tomando su sangre por siempre"",","Da'ilek i'na kua tekpa ñichek, ñichek iyun, tunka, etchu, lu'wellu, isekpila ñichek, ukladekpenma' uwapetchekpi'la enpi’walekpi'nta’”,","“por eso me voy a convertir en garrapata, voy a ser zancudo, tábano, tabanillo negro, mosquito, mosca grandecita voy a ser, voy a estar tomando su sangre por siempre"",","da'ilek i'na kua tekpa ñichek, ñichek iyun, tunka, etchu, lu'wellu, isekpila ñichek, ukladekpenma' uwapetchekpi'la enpi’walekpi'nta’”,",pdf_textos,T010_N120,True
U02953,dijo el Duende Puro Hueso mientras se quemaba.,tullima Lansi' Wa'dan uker'apan.,dijo el duende puro hueso mientras se quemaba.,tullima lansi' wa'dan uker'apan.,pdf_textos,T010_N121,False
U02954,"Bien ardió hasta el amanecer, quedó pura ceniza.","Musui'ma ukllishin uksuketchulli, pendalu'sa' llia'lli.","bien ardió hasta el amanecer, quedó pura ceniza.","musui'ma ukllishin uksuketchulli, pendalu'sa' llia'lli.",pdf_textos,T010_N122,False
U02955,Uno que madrugó no se acordó nada de lo que le habían advertido (que no ventee la candela antes de que la icaren).,Nana chida’su'la’sui’mi’na ñi illi’inui’ñi winter’kasu’.,uno que madrugó no se acordó nada de lo que le habían advertido (que no ventee la candela antes de que la icaren).,nana chida’su'la’sui’mi’na ñi illi’inui’ñi winter’kasu’.,pdf_textos,T010_N123,True
U02956,"Dice que de madrugada, al levantarse, venteó la ceniza con abanico y de ahí salieron zancudos, tábanos, tabanillos negros, toda clase de insectos que no valen.","Nanek ima dasu'la yunsa’n a’uluntulli, tekkinchima nanekla yunkelli iyun, tunka, etchu, dudinpu’ lli’la muinpu’a’su’.","dice que de madrugada, al levantarse, venteó la ceniza con abanico y de ahí salieron zancudos, tábanos, tabanillos negros, toda clase de insectos que no valen.","nanek ima dasu'la yunsa’n a’uluntulli, tekkinchima nanekla yunkelli iyun, tunka, etchu, dudinpu’ lli’la muinpu’a’su’.",pdf_textos,T010_N124,True
U02957,"Algunos percibieron la ceniza que volaba. Dicen que de ahí se originó la lombriz, el iluli, toda clase de enfermedades que hay en nuestro estómago, dijeron.","Nu’unta’ ima lanpi’tasu’ nana pendalu’ penlu’pasu’. Nanekla ima ñilli kuwer’, tuner, dudinpu’ kaluwi’ ñilli merpimapu’wek tullina’.","algunos percibieron la ceniza que volaba. dicen que de ahí se originó la lombriz, el iluli, toda clase de enfermedades que hay en nuestro estómago, dijeron.","nu’unta’ ima lanpi’tasu’ nana pendalu’ penlu’pasu’. nanekla ima ñilli kuwer’, tuner, dudinpu’ kaluwi’ ñilli merpimapu’wek tullina’.",pdf_textos,T010_N125,True
U02958,"De ahí otro grupo se fue, trochando semanas, han hecho trocha.","Naneklima ali’la musun pa’an, sekllintan ima simana’ ima sekllintullina’.","de ahí otro grupo se fue, trochando semanas, han hecho trocha.","naneklima ali’la musun pa’an, sekllintan ima simana’ ima sekllintullina’.",pdf_textos,T010_N126,True
U02959,"Otros, dice, fueron a poner más yuca (para aprovisionarse).",Ali’ladaper ima ker’ aku’pakuñina’.,"otros, dice, fueron a poner más yuca (para aprovisionarse).",ali’ladaper ima ker’ aku’pakuñina’.,pdf_textos,T010_N127,True
U02960,"En lo que estaban llevando, encontraron al tigre negro.",Uk’apinlencha’ni’ma kelluluñiñi’ kanañina’.,"en lo que estaban llevando, encontraron al tigre negro.",uk’apinlencha’ni’ma kelluluñiñi’ kanañina’.,pdf_textos,T010_N128,True
U02961,"Sangraron lechecaspi, la hicieron hervir y lo esperaron.","Ekkadek pektañina’, a’ukluka’llina’, wa’tenñina’.","sangraron lechecaspi, la hicieron hervir y lo esperaron.","ekkadek pektañina’, a’ukluka’llina’, wa’tenñina’.",pdf_textos,T010_N129,True
U02962,"Cuando venía (el tigre negro), con la olla de barro y todo se lo echaron en su cabeza.","Ukkapinchasik, uktalek i’la pidanantullina’ mutu’ñik.","cuando venía (el tigre negro), con la olla de barro y todo se lo echaron en su cabeza.","ukkapinchasik, uktalek i’la pidanantullina’ mutu’ñik.",pdf_textos,T010_N130,True
U02963,"La olla se rompió y le bañó toda la cara al, este, tigre negro.","Ukta nudektulli ama’ladatulli nana, ma’i, kelluluñiñi’.","la olla se rompió y le bañó toda la cara al, este, tigre negro.","ukta nudektulli ama’ladatulli nana, ma’i, kelluluñiñi’.",pdf_textos,T010_N131,True
U02964,"Dice que mientras (el tigre negro) se revolcaba, (los hombres) se acercaron, lo picaron varias veces y lo mataron violentamente.","Nana inpikanpasik ima, pa’anna’, pasek pasekka’tullina’, paki’tullina’.","dice que mientras (el tigre negro) se revolcaba, (los hombres) se acercaron, lo picaron varias veces y lo mataron violentamente.","nana inpikanpasik ima, pa’anna’, pasek pasekka’tullina’, paki’tullina’.",pdf_textos,T010_N132,True
U02965,"Entonces un hombre viejo dijo: ""Ahora sí éste ya nos hubiera comido a nosotros si no nos hubiéramos prevenido.",Ipa’la’ka tullima ala’sa’ taserpi “Ipa’ asu’nta’ka ka’nansinmu’wa’ kenmu’wa’ inlli’inuinpu’a’kawa’su’ ñilli.,"entonces un hombre viejo dijo: ""ahora sí éste ya nos hubiera comido a nosotros si no nos hubiéramos prevenido.",ipa’la’ka tullima ala’sa’ taserpi “ipa’ asu’nta’ka ka’nansinmu’wa’ kenmu’wa’ inlli’inuinpu’a’kawa’su’ ñilli.,pdf_textos,T010_N133,True
U02966,"¡Qué clase (de personas) quizá somos!"" dijo (pues nos debimos prevenir desde un principio). ""Pero ya le hemos muerto al tigre negro"".",Ma’pu’a’ka’wasui’pa’ ñak kua’” tullima. “Ipi’na dei’tulekwa’ kelluluñiñi’.,"¡qué clase (de personas) quizá somos!"" dijo (pues nos debimos prevenir desde un principio). ""pero ya le hemos muerto al tigre negro"".",ma’pu’a’ka’wasui’pa’ ñak kua’” tullima. “ipi’na dei’tulekwa’ kelluluñiñi’.,pdf_textos,T010_N134,True
U02967,"""Su hembra vive"" dijeron.",“Ku’apenñen nanpipalli” tan ima.,"""su hembra vive"" dijeron.",“ku’apenñen nanpipalli” tan ima.,pdf_textos,T010_N135,True
U02968,"semanas, un mes y llegaron a Moyobamba.","Sekllintulli iñer uklli, ala’ simana’, katu’ simana’, kala simana’, ala’ dukerkek ima ektu’llina’ Muyunpak. Hicieron trocha todos los días, una semana, dos semanas, tres","semanas, un mes y llegaron a moyobamba.","sekllintulli iñer uklli, ala’ simana’, katu’ simana’, kala simana’, ala’ dukerkek ima ektu’llina’ muyunpak. hicieron trocha todos los días, una semana, dos semanas, tres",pdf_textos,T010_N136,True
U02969,"Dice que se fueron a ver los pastos. “¿Qué es esto?"" dijeron viendo el pasto.","Lli’kuñini’ma panpateklu’lusa’. ""Ma’lusa’ asu’?"" tullini’ma panpateklu’ lli’anna’.","dice que se fueron a ver los pastos. “¿qué es esto?"" dijeron viendo el pasto.","lli’kuñini’ma panpateklu’lusa’. ""ma’lusa’ asu’?"" tullini’ma panpateklu’ lli’anna’.",pdf_textos,T010_N137,True
U02970,"Calladitos pasaron (el viento se levanta, dice, cuando se pasa haciendo bulla).",Ta’tushalai’ni’ma nakutullina’ (tanluwa ima yunsanpalli lamapu’nna’ nakuerkasu’).,"calladitos pasaron (el viento se levanta, dice, cuando se pasa haciendo bulla).",ta’tushalai’ni’ma nakutullina’ (tanluwa ima yunsanpalli lamapu’nna’ nakuerkasu’).,pdf_textos,T010_N138,True
U02971,"Por eso ellos se fueron calladitos, caminaron cuidadosamente sin hacer ruido.","Nawei’mi’na nana malek ima nawa’ ta’tushalanna’ pa’llina’, ta’tushalanni’ma dekkuntullina’.","por eso ellos se fueron calladitos, caminaron cuidadosamente sin hacer ruido.","nawei’mi’na nana malek ima nawa’ ta’tushalanna’ pa’llina’, ta’tushalanni’ma dekkuntullina’.",pdf_textos,T010_N139,True
U02972,"Después de pasar (ese lugar peligroso), amaneciéndose, llegaron a Moyobamba.","Naku’tanni’ma, ukllinantanna’, ektu’llina’ Muyunpak.","después de pasar (ese lugar peligroso), amaneciéndose, llegaron a moyobamba.","naku’tanni’ma, ukllinantanna’, ektu’llina’ muyunpak.",pdf_textos,T010_N140,True
U02973,Cuentan que cando llegaron a Moyobamba los que hablaban en lengua Inca los quisieron matar.,"Ektu’sik ima Muyunpak, nana Inka’ la’la’ lunlusa’ler ima, yadi’tudeklli.",cuentan que cando llegaron a moyobamba los que hablaban en lengua inca los quisieron matar.,"ektu’sik ima muyunpak, nana inka’ la’la’ lunlusa’ler ima, yadi’tudeklli.",pdf_textos,T010_N141,True
U02974,"Entonces, dice que había uno que entendía la lengua shiwilu.",Da'ilek ala'si'mi'na lachik'apalli asu' Shiwilu la'la'.,"entonces, dice que había uno que entendía la lengua shiwilu.",da'ilek ala'si'mi'na lachik'apalli asu' shiwilu la'la'.,pdf_textos,T010_N142,False
U02975,"Él ha explicado: ""A ellos no los traten así, a ellos no los maten, ellos no han venido a matar"" dijo el intérprete.","Naneima a’lachiktulli ""Aner yanu’tudektama’ asu’ yadi’tudektama’, nawa’ uk’i’ñina’ ya’di’nna’"" tullima nana a’lachikta’su’.","él ha explicado: ""a ellos no los traten así, a ellos no los maten, ellos no han venido a matar"" dijo el intérprete.","naneima a’lachiktulli ""aner yanu’tudektama’ asu’ yadi’tudektama’, nawa’ uk’i’ñina’ ya’di’nna’"" tullima nana a’lachikta’su’.",pdf_textos,T010_N143,True
U02976,"Dice que ahí había una autoridad, ahí había gobernante.","Wa'an tullima nanek, nanek wa’an ñiwiñi.","dice que ahí había una autoridad, ahí había gobernante.","wa'an tullima nanek, nanek wa’an ñiwiñi.",pdf_textos,T010_N144,True
U02977,"El gobernante los llamó y tras llamarles les preguntó: -""¿Qué cosa queriendo han venido?","Nana wa’anler peklu’deklli, peklu’dek’an itulli: -""¿Ma’i’na luwantanma’ uklama’?”.","el gobernante los llamó y tras llamarles les preguntó: -""¿qué cosa queriendo han venido?","nana wa’anler peklu’deklli, peklu’dek’an itulli: -""¿ma’i’na luwantanma’ uklama’?”.",pdf_textos,T010_N145,True
U02978,"-""Queriendo conocer hemos venido.","-""Yaluwer’amudek ukllidek.","-""queriendo conocer hemos venido.","-""yaluwer’amudek ukllidek.",pdf_textos,T010_N146,True
U02979,"A otra gente que han venido de otros pueblos queremos verles, a la gente blanca.",Ali’la muda’ nerñinanluklan weklusa’ yalli’dekllidek Dadapu muda’lusa’.,"a otra gente que han venido de otros pueblos queremos verles, a la gente blanca.",ali’la muda’ nerñinanluklan weklusa’ yalli’dekllidek dadapu muda’lusa’.,pdf_textos,T010_N147,True
U02980,"Por eso hemos venido"" dijeron.","""Nana nu’amudek ukllidek"" itullini’ma.","por eso hemos venido"" dijeron.","""nana nu’amudek ukllidek"" itullini’ma.",pdf_textos,T010_N148,True
U02981,Ahí efectivamente apareció un hombre blanco. Al verlo se asustaron de ver lo que nunca antes habían visto.,"Tekkinchi ala’sa’ Dadapu mudi’ma lli’tulli. Lli'anna’ imanantullina’, lli’anna’ ñi enpi’ lli’inpu’erkasu’.",ahí efectivamente apareció un hombre blanco. al verlo se asustaron de ver lo que nunca antes habían visto.,"tekkinchi ala’sa’ dadapu mudi’ma lli’tulli. lli'anna’ imanantullina’, lli’anna’ ñi enpi’ lli’inpu’erkasu’.",pdf_textos,T010_N149,True
U02982,"Entonces cuando amanecieron, otro día cuando amanecieron nuevamente dijeron ""Ya queremos volver"".","Nanek ukllinantanna', ali'la uklli ukllinantununta'nna' tullina' ""Yadanta'llidek.","entonces cuando amanecieron, otro día cuando amanecieron nuevamente dijeron ""ya queremos volver"".","nanek ukllinantanna', ali'la uklli ukllinantununta'nna' tullina' ""yadanta'llidek.",pdf_textos,T010_N150,True
U02983,"Tras volver (a Jeberos) contaron: ""Mucho en otros pueblos tienen casa embarrada (tarrajeada).","Adencha'nni'ma luncha'llina': ""Enpu'nipa' ali'la ñinanluk lupa'paperpidek'wañina'.","tras volver (a jeberos) contaron: ""mucho en otros pueblos tienen casa embarrada (tarrajeada).","adencha'nni'ma luncha'llina': ""enpu'nipa' ali'la ñinanluk lupa'paperpidek'wañina'.",pdf_textos,T010_N151,True
U02984,"Sin embargo, aquí ninguno de nosotros tiene casa embarrada"" así dijeron los que se habían ido a ver.","Kenmu'wi'na asek ñiden lupa'paperwi'ñi"" tullima nana lli'tukunlusa'.","sin embargo, aquí ninguno de nosotros tiene casa embarrada"" así dijeron los que se habían ido a ver.","kenmu'wi'na asek ñiden lupa'paperwi'ñi"" tullima nana lli'tukunlusa'.",pdf_textos,T010_N152,True
U02985,"De ahí, otro grupo se fue otra vez colocando puentes.",Nanekla ali'la musun pa'nunta'lli pentunanlusa' aku'pilan.,"de ahí, otro grupo se fue otra vez colocando puentes.",nanekla ali'la musun pa'nunta'lli pentunanlusa' aku'pilan.,pdf_textos,T010_N153,False
U02986,"Después de eso, nuevamente se fueron otros más.",Naneklaka insichidañina'.,"después de eso, nuevamente se fueron otros más.",naneklaka insichidañina'.,pdf_textos,T010_N154,True
U02987,"De ahí ya no quisieron hilar, ya no desmotaban el algodón, ya no hacían ovillo.","Nanekla ñi a’pinta’ yapitetchi’ñina’, ñi ananchi’ñina', ñi asu’ pankuellinchi’ñina’.","de ahí ya no quisieron hilar, ya no desmotaban el algodón, ya no hacían ovillo.","nanekla ñi a’pinta’ yapitetchi’ñina’, ñi ananchi’ñina', ñi asu’ pankuellinchi’ñina’.",pdf_textos,T010_N155,True
U02988,Ya no hilaban porque habían visto las telas (en Moyobamba).,Pitetchi’ñina’ ipa' nana kapiña’su’ lli’anna’.,ya no hilaban porque habían visto las telas (en moyobamba).,pitetchi’ñina’ ipa' nana kapiña’su’ lli’anna’.,pdf_textos,T010_N156,True
U02989,"Al descrubir eso, lo que hilábamos se terminó.",Maweklima kanana kenmu’wa’ pitetcha’kawa’su’ ta’wantulli.,"al descrubir eso, lo que hilábamos se terminó.",maweklima kanana kenmu’wa’ pitetcha’kawa’su’ ta’wantulli.,pdf_textos,T010_N157,True
U02990,"Al regresar de allí hablaron “Por ahí vive gente blanca, de ojos azules, de ojos claros.","Nanekla adenchenna' luncha'llina' “Nanalupa' Dadapu muda' nanpipalli, kañellu'ladatusu, adawa'ladatusu.","al regresar de allí hablaron “por ahí vive gente blanca, de ojos azules, de ojos claros.","nanekla adenchenna' luncha'llina' “nanalupa' dadapu muda' nanpipalli, kañellu'ladatusu, adawa'ladatusu.",pdf_textos,T010_N158,True
U02991,"Algunos parece que no tuvieran ojos, porque son de otra raza"" dijeron antes.","Un’unta’ ma’lusa’ ladawi’ñinpu’su’ lli’tulli, nerñinanlukla nanna’"" tullina’ napi’.","algunos parece que no tuvieran ojos, porque son de otra raza"" dijeron antes.","un’unta’ ma’lusa’ ladawi’ñinpu’su’ lli’tulli, nerñinanlukla nanna’"" tullina’ napi’.",pdf_textos,T010_N159,True
U02992,Cuentan que de ahí se trajeron al cura raptándolo por la noche.,"Naneklimaka, pacher kencha’llina’ apetchanna’ dekpilli.",cuentan que de ahí se trajeron al cura raptándolo por la noche.,"naneklimaka, pacher kencha’llina’ apetchanna’ dekpilli.",pdf_textos,T010_N160,True
U02993,"Regresando por ese camino dijeron: ""Por ese camino hay bastante comida, hay de todo"".","Nana inchilalalupa’ adencha’nni’ma luncha’llina’: ""Enpu’nipa’ uran ñilli nana inchilalalupa’, dudinpu’ ñapalli.","regresando por ese camino dijeron: ""por ese camino hay bastante comida, hay de todo"".","nana inchilalalupa’ adencha’nni’ma luncha’llina’: ""enpu’nipa’ uran ñilli nana inchilalalupa’, dudinpu’ ñapalli.",pdf_textos,T010_N161,True
U02994,Otro grupo se fue por ahí mismo queriendo conocer. Volviendo ellos también hablaron.,"Ali'la musu'nti'ma pa'lli nanalupa'pi'la, yaluwerkun. Adencha'n nananta' luncha'lli.",otro grupo se fue por ahí mismo queriendo conocer. volviendo ellos también hablaron.,"ali'la musu'nti'ma pa'lli nanalupa'pi'la, yaluwerkun. adencha'n nananta' luncha'lli.",pdf_textos,T010_N162,False
U02995,"Dice que ahí se puso de pie un viejo y dijo: ""Ahora sí hemos conocido otro pueblo. Porque ya se aproxima el día del perecimiento (el día del fin) estamos así.","Nanek ima ala’sa’ taserpi waneran tulli ""Ipa’la’ka ali’la ñinanlu’ luwetchulekwa’. Ipa’ wer’uklli kawi’ta’su malek u’apalekwa’"".","dice que ahí se puso de pie un viejo y dijo: ""ahora sí hemos conocido otro pueblo. porque ya se aproxima el día del perecimiento (el día del fin) estamos así.","nanek ima ala’sa’ taserpi waneran tulli ""ipa’la’ka ali’la ñinanlu’ luwetchulekwa’. ipa’ wer’uklli kawi’ta’su malek u’apalekwa’"".",pdf_textos,T010_N163,True
U02996,"Dijo una viejita, ella tuvo una visión, soñó que seguramente muchas enfermedades llegarían.","Tulli ala’sa’ tasellunsha, nanima wa’adik tulli, wa’datulli, enpu’ninchipa’ kaluwi’ ektu’kerechu.","dijo una viejita, ella tuvo una visión, soñó que seguramente muchas enfermedades llegarían.","tulli ala’sa’ tasellunsha, nanima wa’adik tulli, wa’datulli, enpu’ninchipa’ kaluwi’ ektu’kerechu.",pdf_textos,T010_N164,True
U02997,"“Van a experimentar cambios estas mujeres, los jóvenes, los viejos, los abuelos"" dijo.","“Nerpi’lantetchuna’ asu’ kaiklusa’, nadi’neklusa’, taserpilusa', papinkulusa’"" tullima.","“van a experimentar cambios estas mujeres, los jóvenes, los viejos, los abuelos"" dijo.","“nerpi’lantetchuna’ asu’ kaiklusa’, nadi’neklusa’, taserpilusa', papinkulusa’"" tullima.",pdf_textos,T010_N165,True
U02998,"Cuentan que de verdad por ese camino llegaron los que vinieron a conocer (Jeberos), los wiracochas, los blancos.","Tekkinchima nana inchilalalupei'ma ukllina' luwerkellusa', wa'danlusa', Dadapu muda'lusa'.","cuentan que de verdad por ese camino llegaron los que vinieron a conocer (jeberos), los wiracochas, los blancos.","tekkinchima nana inchilalalupei'ma ukllina' luwerkellusa', wa'danlusa', dadapu muda'lusa'.",pdf_textos,T010_N166,True
U02999,De esa manera construyeron el camino de Moyobamba.,Nu'siklimaka asu’ Muyunpa inchilala nu’tullina’.,de esa manera construyeron el camino de moyobamba.,nu'siklimaka asu’ muyunpa inchilala nu’tullina’.,pdf_textos,T010_N167,True
U03000,"Las abuelas ya finadas dijeron: ""Nosotros somos los culpables de que ahora los señores vengan y nos hagan la vida imposible sin motivo"".","Tullina’ amiku’lusa’ ""Kuda usha’wañidek asu’ ipa’la wa’danlusa’ uk’anna’ llikanerchi’ñinerkenmu’wa’.","las abuelas ya finadas dijeron: ""nosotros somos los culpables de que ahora los señores vengan y nos hagan la vida imposible sin motivo"".","tullina’ amiku’lusa’ ""kuda usha’wañidek asu’ ipa’la wa’danlusa’ uk’anna’ llikanerchi’ñinerkenmu’wa’.",pdf_textos,T010_N168,True
U03001,"Así como algunos maltratan a sus hijos a cada instante, así estas dos personas (nos maltratan a nosotros)8"" dijeron en una reunion hablando.","Ma'lusa', nu'unta' willina' llikanetchi'ñina' nanapu’tullinerkenmu’wa’, asu’ katu’shadaper"" tullina' ima idiuntunna' lunna'.","así como algunos maltratan a sus hijos a cada instante, así estas dos personas (nos maltratan a nosotros)8"" dijeron en una reunion hablando.","ma'lusa', nu'unta' willina' llikanetchi'ñina' nanapu’tullinerkenmu’wa’, asu’ katu’shadaper"" tullina' ima idiuntunna' lunna'.",pdf_textos,T010_N169,True
U03002,"Lloraron entre ellos, se besaron las manos, así dijeron como dialogando con sus compadres. Ahí bebiendo todas estas cosas hablaban. 8 Probablemente el narrador hace alusión a los espa ñoles conocidos como Apu’tek y Sekputchek. Véanse las narraciones siguientes.","Inwellektanna', inmusha'iteklanna', tullini'ma kunpallinenna' luntanna'pu'su'. Nanek uwanna', tusu'sa' luñina'.","lloraron entre ellos, se besaron las manos, así dijeron como dialogando con sus compadres. ahí bebiendo todas estas cosas hablaban. 8 probablemente el narrador hace alusión a los espa ñoles conocidos como apu’tek y sekputchek. véanse las narraciones siguientes.","inwellektanna', inmusha'iteklanna', tullini'ma kunpallinenna' luntanna'pu'su'. nanek uwanna', tusu'sa' luñina'.",pdf_textos,T010_N170,True
U03003,Lo que ellos hablaron y nosotros escuchamos cuando éramos niños eso estamos contando.,Nawa' lu'rnka'su' kudanta' laukta'kudeksu' wilakudek ñamudek lunpallidek.,lo que ellos hablaron y nosotros escuchamos cuando éramos niños eso estamos contando.,nawa' lu'rnka'su' kudanta' laukta'kudeksu' wilakudek ñamudek lunpallidek.,pdf_textos,T010_N171,False
U03004,"Así, de esa manera, llegaron a Moyobamba"" decían los abuelos ya finados.","Nu'sik nu'eklima nana Muyunpak ektu'llina'"" tullina' papinkuku'lusa'.","así, de esa manera, llegaron a moyobamba"" decían los abuelos ya finados.","nu'sik nu'eklima nana muyunpak ektu'llina'"" tullina' papinkuku'lusa'.",pdf_textos,T010_N172,True
U03005,"Dice que ahí algunos (españoles) les decían (a los shiwilu) ""Traigan a sus hermanas para vendérnoslas"".","Nanek ima nu'unta' itudekllina' ""Kerku' sha'wapenma' uku'lakeru'kudek"".","dice que ahí algunos (españoles) les decían (a los shiwilu) ""traigan a sus hermanas para vendérnoslas"".","nanek ima nu'unta' itudekllina' ""kerku' sha'wapenma' uku'lakeru'kudek"".",pdf_textos,T010_N173,True
U03006,"Algunos que obedecieron llevaron a sus hermanas, las llevaron a vender, y les dieron mucho dinero.","Nu'unta' latekta'sui'ma ekpa'n sha'wan uku'latukun, enpu'nipa' kulliker enka'llina'.","algunos que obedecieron llevaron a sus hermanas, las llevaron a vender, y les dieron mucho dinero.","nu'unta' latekta'sui'ma ekpa'n sha'wan uku'latukun, enpu'nipa' kulliker enka'llina'.",pdf_textos,T010_N174,False
U03007,"Diez años, catorce, quince, como mujeres (de los españoles) se fueron. A todas las fueron a vender.","Shunka' ekkilala, shunka' ínkatu', shunka' alei'teklun ku'apellusa'pu'su' pa'llina'. Iñer uku'latukun.","diez años, catorce, quince, como mujeres (de los españoles) se fueron. a todas las fueron a vender.","shunka' ekkilala, shunka' ínkatu', shunka' alei'teklun ku'apellusa'pu'su' pa'llina'. iñer uku'latukun.",pdf_textos,T010_N175,True
U03008,"Una vez que las vendían, (los hermanos) se escondían y las abandonaban, se venían (a Jeberos) dejándolas.","Uku'latudek'anna', insekkilapidek'anna', uk'lapincha'dekllina' nana.","una vez que las vendían, (los hermanos) se escondían y las abandonaban, se venían (a jeberos) dejándolas.","uku'latudek'anna', insekkilapidek'anna', uk'lapincha'dekllina' nana.",pdf_textos,T010_N176,True
U03009,(Las mujeres) lloraban bastante y después se acostumbraban.,Wellek'apawi'ni'ma tekkiyallina'.,(las mujeres) lloraban bastante y después se acostumbraban.,wellek'apawi'ni'ma tekkiyallina'.,pdf_textos,T010_N177,True
U03010,"Cuando ya pasaban veinte años ""Ahora sí, vayan a su pueblo"", les decían los viejos, este, los que tenían mal corazón.","Katu' shunka' ekkilala ñisik ima ""Ipa'a'ka panta'ku' ñinanlu'penmek"", itudekllina' nana taserpiku'lusa', ma'i, mukankinpu'lusa'.","cuando ya pasaban veinte años ""ahora sí, vayan a su pueblo"", les decían los viejos, este, los que tenían mal corazón.","katu' shunka' ekkilala ñisik ima ""ipa'a'ka panta'ku' ñinanlu'penmek"", itudekllina' nana taserpiku'lusa', ma'i, mukankinpu'lusa'.",pdf_textos,T010_N178,True
