pair_id,group_id,anchor,positive,negative,negative_pair_id,negative_group_id,difficulty,sim_positive,sim_negative,margin,negative_rank
U01665,G01472,"vamos, háganlo.","pa'awa, nu'tuku'",pa'awa',U00857,G00733,medium,0.8057425618171692,0.5441672205924988,0.2615753412246704,3
U01704,G01507,está deprimido.,we'inutapalli,sanek'apalli,U00363,G00294,hard,0.7909872531890869,0.7399736642837524,0.05101358890533447,3
U01704,G01507,está deprimido.,we'inutapalli,ñapalli napi'da',U01488,G01306,medium,0.7909872531890869,0.6392266154289246,0.15176063776016235,6
U03151,G02926,"nuestros abuelos finados dijeron que los que aborrecían, los que nos aborrecían, diciendo se fueron.","papinkumapu'wa'ku' tanni'ma nana luyurka'su', luyullinerkenmu'wa', tanni'ma pa'llina'.","wilalunlusa'nta kuten'anna', kekkilu'tek lli'anna', tandulalusa' lli'anna', willekllina'.",U02564,G02339,hard,0.6495601534843445,0.5135862827301025,0.13597387075424194,2
U03151,G02926,"nuestros abuelos finados dijeron que los que aborrecían, los que nos aborrecían, diciendo se fueron.","papinkumapu'wa'ku' tanni'ma nana luyurka'su', luyullinerkenmu'wa', tanni'ma pa'llina'.","ta'ser lauktulek papinkuku'lusa', amiku'lusa' luñina'.",U02812,G02587,medium,0.6495601534843445,0.4975228011608124,0.1520373523235321,4
U03127,G02902,el palo de yuca es bueno para trabajar.,asek ima u'chimu saka'takawek ketñala.,saka'tapalli musu',U01479,G01297,hard,0.5156009197235107,0.4424651861190796,0.07313573360443115,2
U03127,G02902,el palo de yuca es bueno para trabajar.,asek ima u'chimu saka'takawek ketñala.,tullima lansi' wa'dan uker'apan.,U02953,G02728,medium,0.5156009197235107,0.34124618768692017,0.17435473203659058,5
U03037,G02812,lo que han anunciado los abuelos ya finados algún día ustedes con sus madres ya no van a estar caminando.,ter'kasu'pi'la papinkuku'lusa' enpi' uklli kenmama' awapenma'lek pa'api'nchuma'.,"enchuku', inlli'inuku'la' yalli'lusa' enpu'ninchi yawichi'tama' nanpiladaku'.",U02863,G02638,hard,0.6430104374885559,0.49697670340538025,0.14603373408317566,2
U03037,G02812,lo que han anunciado los abuelos ya finados algún día ustedes con sus madres ya no van a estar caminando.,ter'kasu'pi'la papinkuku'lusa' enpi' uklli kenmama' awapenma'lek pa'api'nchuma'.,nanpincha'a'ser nawa' nanpiladaperkek walek ali'la musun'unta' wichi'chu'.,U02865,G02640,medium,0.6430104374885559,0.488864004611969,0.15414643287658691,3
U01598,G01409,¡qué alivio!,¡enpu'ni mui'pa!,!embu'ni uchutek'ipa'!,U00954,G00821,hard,0.6505644917488098,0.5990111827850342,0.051553308963775635,8
U01598,G01409,¡qué alivio!,¡enpu'ni mui'pa!,¡embu'ni luwer'chi'ñi!,U00955,G00822,medium,0.6505644917488098,0.4991591274738312,0.15140536427497864,26
U01705,G01508,aquí vienen.,asek uk'apilellina',asek ñapallina',U01536,G01348,hard,0.7548931837081909,0.6163427829742432,0.13855040073394775,2
U01705,G01508,aquí vienen.,asek uk'apilellina',mapu'sina asek',U00522,G00433,medium,0.7548931837081909,0.5791157484054565,0.17577743530273438,5
U01544,G01356,están solos.,nawa'sa' ñapallina',saka'tusu' ñapallina',U01548,G01360,hard,0.6729653477668762,0.6167174577713013,0.05624788999557495,10
U01544,G01356,están solos.,nawa'sa' ñapallina',nawa'sa' nanpichuna'.,U02733,G02508,medium,0.6729653477668762,0.5091197490692139,0.16384559869766235,16
U00846,G00722,está nublado.,pulunker' wanta'palli,sapusu' ñapalli,U00503,G00415,hard,0.6359084844589233,0.5702486634254456,0.06565982103347778,8
U00846,G00722,está nublado.,pulunker' wanta'palli,sawadu' nuka'a,U01791,G01590,medium,0.6359084844589233,0.47302696108818054,0.1628815233707428,21
U01039,G00900,¡feliz pascua!,¡musu' paskua'!,musu' paskua',U01038,G00899,medium,0.863770604133606,0.6697819232940674,0.19398868083953857,2
U02428,G02203,uno a uno van llegando.....,"ali'la uncha'lli, ali'la uncha'lli....",mapapa' yunsu'lli.....,U02750,G02525,hard,0.5884666442871094,0.5024088621139526,0.08605778217315674,2
U02428,G02203,uno a uno van llegando.....,"ali'la uncha'lli, ali'la uncha'lli....","ker' uka'nna' kala'tullina',",U02464,G02239,medium,0.5884666442871094,0.42315518856048584,0.16531145572662354,5
U00307,G00248,agarra esto.,pilliter' asu',tenmian'suer' asu',U00624,G00519,hard,0.8119502663612366,0.7283977270126343,0.0835525393486023,7
U00307,G00248,agarra esto.,pilliter' asu',llinser'ker' nana,U02196,G01975,medium,0.8119502663612366,0.660671055316925,0.15127921104431152,18
U00311,G00248,sostén esto.,pilliter' asu',lataker' asu',U00919,G00789,hard,0.6992411017417908,0.6480458378791809,0.05119526386260986,23
U00311,G00248,sostén esto.,pilliter' asu',llia'ker nanek,U01920,G01711,medium,0.6992411017417908,0.5398110747337341,0.15943002700805664,34
U01236,G01075,estábamos listos.,insek'diperpi ñapawiñidek,ape'chuwiñiner'kudek,U01567,G01378,hard,0.8081658482551575,0.7054332494735718,0.1027325987815857,2
U01236,G01075,estábamos listos.,insek'diperpi ñapawiñidek,ekuanñiwiñidek,U02174,G01954,medium,0.8081658482551575,0.5887669920921326,0.2193988561630249,7
U02105,G01886,paremos aquí.,wanerawa' asek,kencher' asek,U01325,G01154,hard,0.7911405563354492,0.7335275411605835,0.05761301517486572,6
U02105,G01886,paremos aquí.,wanerawa' asek,asek ñapallidek,U00928,G00797,medium,0.7911405563354492,0.640265166759491,0.15087538957595825,14
U00219,G00171,gané.,kana'tulek,kananek,U01416,G01236,hard,0.6673271059989929,0.5935570597648621,0.07377004623413086,2
U00219,G00171,gané.,kana'tulek,anu'lek,U00028,G00023,medium,0.6673271059989929,0.5140542387962341,0.1532728672027588,9
U03053,G02828,"hasta aquí nomás les voy a contar sobre moyobamba. jeberos, julio 2007",nanek waleksa' winterkenma' asu' muyunpaki.,nanekpi'la a'kasetllek asukallek.,U02353,G02128,hard,0.544930100440979,0.48246029019355774,0.062469810247421265,2
U03053,G02828,"hasta aquí nomás les voy a contar sobre moyobamba. jeberos, julio 2007",nanek waleksa' winterkenma' asu' muyunpaki.,asek kua patun a'ñinekta'la.,U02503,G02278,medium,0.544930100440979,0.3920237421989441,0.1529063582420349,7
U02872,G02647,en esa bajada vieron humo.,nana sakanlupi'mi'na lli'llina' pen mukatapa'su'.,nana nu'apasik ima di'serpidektullina'.,U02686,G02461,hard,0.64620041847229,0.5691009759902954,0.07709944248199463,2
U02872,G02647,en esa bajada vieron humo.,nana sakanlupi'mi'na lli'llina' pen mukatapa'su'.,nanek ima imanankankantullina'.,U02609,G02384,medium,0.64620041847229,0.4957570433616638,0.15044337511062622,13
U00699,G00585,estamos perdidos.,wer'su' ñapallidek,wer'apallidek,U01255,G01091,hard,0.8499724268913269,0.7973152995109558,0.052657127380371094,2
U00699,G00585,estamos perdidos.,wer'su' ñapallidek,inapi ñapallidek,U02178,G01958,medium,0.8499724268913269,0.6997555494308472,0.15021687746047974,13
U00087,G00060,me voy a dormir,wichin'dek'chek,wichi'lek,U00085,G01223,hard,0.7306710481643677,0.6143499612808228,0.11632108688354492,4
U00087,G00060,me voy a dormir,wichin'dek'chek,a'perchapalek,U00766,G00644,medium,0.7306710481643677,0.5571663975715637,0.17350465059280396,6
U00103,G00072,¡perfecto!,¡mupalli!,¡muek'kilala!,U01690,G01494,hard,0.6968562006950378,0.6272013187408447,0.06965488195419312,5
U00103,G00072,¡perfecto!,¡mupalli!,¡katu'lada!,U01614,G01425,medium,0.6968562006950378,0.5374067425727844,0.15944945812225342,8
U02707,G02482,todos los peces se llevó.,iñer samer ekpanta'lli.,sapana'lusa'sa' pekpillina'.,U02704,G02479,hard,0.7235169410705566,0.6138515472412109,0.1096653938293457,3
U02707,G02482,todos los peces se llevó.,iñer samer ekpanta'lli.,kankanen ukunpala'lli.,U02884,G02659,medium,0.7235169410705566,0.5647772550582886,0.15873968601226807,7
U00261,G00208,tom lloró.,tom welliek'lli,tom lamapu'lli,U00673,G00563,hard,0.8429260849952698,0.7859511375427246,0.056974947452545166,2
U00261,G00208,tom lloró.,tom welliek'lli,tom lauki'lli,U00672,G00562,medium,0.8429260849952698,0.6919748783111572,0.15095120668411255,8
U02860,G02635,tal vez algunos de nosotros vamos a conocer moyobamba.,nu'unta'nmu'wa' ipa' muyunpa luwetchaterwa'.,nanadaper a'ka di'tupatekwa' musu' pa'aterwa'.,U02852,G02627,hard,0.500723659992218,0.45037221908569336,0.05035144090652466,5
U02860,G02635,tal vez algunos de nosotros vamos a conocer moyobamba.,nu'unta'nmu'wa' ipa' muyunpa luwetchaterwa'.,"nu'akkui'na kenmu'wa' ipa'la tapalekwa' ali'la muda'nti'pa' nanpipalli,",U02837,G02612,medium,0.500723659992218,0.3499148190021515,0.15080884099006653,28
U01494,G01311,déjame terminar.,ta'itula'u ata'wantak,ta'itula'u pa'ak,U01144,G00997,hard,0.8367926478385925,0.7734090089797974,0.06338363885879517,6
U01494,G01311,déjame terminar.,ta'itula'u ata'wantak,ta'ituler' pa'i,U01143,G00996,medium,0.8367926478385925,0.6834552884101868,0.15333735942840576,17
U02925,G02700,le pidieron su candela (al duende) y se dieron cuenta de que sus intestinos estaban colgados.,"pennen alañina', lli'llina' dullinen ukunpalalli.",nana sakanlupi'mi'na lli'llina' pen mukatapa'su'.,U02872,G02647,hard,0.6486266255378723,0.5928452014923096,0.055781424045562744,3
U02925,G02700,le pidieron su candela (al duende) y se dieron cuenta de que sus intestinos estaban colgados.,"pennen alañina', lli'llina' dullinen ukunpalalli.",lli'llini'mi'na lanteknen pi'sheksu' ali'la piteknenunta' merpinen.,U02676,G02451,medium,0.6486266255378723,0.49427852034568787,0.15434810519218445,10
U01607,G01418,¿vendrá ella?,¿wenche'chu nana?,¿nana wenche'chu?,U01606,G01417,hard,0.5890980362892151,0.5365577340126038,0.05254030227661133,2
U01607,G01418,¿vendrá ella?,¿wenche'chu nana?,¿neriapalli?,U02063,G01846,medium,0.5890980362892151,0.43818777799606323,0.15091025829315186,26
U01060,G00919,estoy rezando.,mallia'palek,llinserchapalek,U01110,G00967,hard,0.7516933679580688,0.6725838780403137,0.07910948991775513,5
U01060,G00919,estoy rezando.,mallia'palek,saka'tapalek,U00034,G00029,medium,0.7516933679580688,0.5603669285774231,0.19132643938064575,10
U01465,G01283,¿es doloroso?,¿ikerli?,¿neriapalli?,U02063,G01846,hard,0.5874411463737488,0.5374374985694885,0.050003647804260254,12
U01465,G01283,¿es doloroso?,¿ikerli?,¿musu'ñapawiñi?,U00927,G00796,medium,0.5874411463737488,0.4336805045604706,0.1537606418132782,36
U00146,G00106,espósale.,tenpu'ker',pinaner'ker',U00350,G00281,hard,0.6136663556098938,0.5546035766601562,0.05906277894973755,28
U02250,G02025,me engripé.,ilu enka'lliu,iluwinek,U02001,G01787,hard,0.7497401833534241,0.6688741445541382,0.08086603879928589,4
U02250,G02025,me engripé.,ilu enka'lliu,a'yiulliu,U01388,G01213,medium,0.7497401833534241,0.5974181890487671,0.15232199430465698,12
U00513,G00424,lo admito.,yan'katektulek,tumu'tulundek,U01914,G01980,hard,0.5283441543579102,0.47554564476013184,0.05279850959777832,29
U01408,G01229,he pecado.,aper'lek,a'wer'lek,U00349,G00280,hard,0.6517438292503357,0.600979208946228,0.050764620304107666,10
U01408,G01229,he pecado.,aper'lek,a'ta'wantulek,U00193,G00148,medium,0.6517438292503357,0.4937921166419983,0.1579517126083374,27
U00752,G00631,¿ha venido?,¿ukllin'cha?,¿ikerlli?,U01028,G00889,hard,0.8244345188140869,0.713525116443634,0.11090940237045288,2
U00752,G00631,¿ha venido?,¿ukllin'cha?,¿ekpa'ak?,U00832,G00708,medium,0.8244345188140869,0.6707037687301636,0.15373075008392334,6
U01293,G01124,estás borracha.,lupersu' ñapala,tasellun ñapala,U00713,G00599,hard,0.7828702926635742,0.7297160029411316,0.05315428972244263,7
U01293,G01124,estás borracha.,lupersu' ñapala,watensu' nuka'ma,U01303,G01134,medium,0.7828702926635742,0.5899204015731812,0.19294989109039307,14
U01429,G01249,estaba desarmado.,illiapalek'inpu ñapawinek,chiminllinkekla nampilek,U00545,G00451,hard,0.7580206394195557,0.6521854996681213,0.10583513975143433,8
U01429,G01249,estaba desarmado.,illiapalek'inpu ñapawinek,ñapalek dakuta'su',U02048,G01831,medium,0.7580206394195557,0.5861958265304565,0.17182481288909912,11
U02499,G02274,después me hicieron abuela.,nanekla amitullinerku.,nu'amui'na wadeklek wilaweklusa'.,U02265,G02040,hard,0.6412774324417114,0.5195211172103882,0.12175631523132324,3
U02499,G02274,después me hicieron abuela.,nanekla amitullinerku.,iker'lalak aku'llinerku,U01779,G01578,medium,0.6412774324417114,0.4732913076877594,0.16798612475395203,5
U01075,G00934,necesito pintura.,luwantulek llinserchunan,luwantulek wayusa',U01419,G01239,hard,0.6233649253845215,0.5638663172721863,0.059498608112335205,7
U01075,G00934,necesito pintura.,luwantulek llinserchunan,- pen luwanpa'lliyen.,U02930,G02705,medium,0.6233649253845215,0.46342265605926514,0.15994226932525635,18
U02394,G02169,"a ver, pues, vamos a conversar.",enta'ten i'na lunterkenma'.,"- ¡wa'an, enchuku' pur'awa'!",U02740,G02515,hard,0.5350971817970276,0.4827873110771179,0.05230987071990967,6
U02394,G02169,"a ver, pues, vamos a conversar.",enta'ten i'na lunterkenma'.,"- ta'iter, alli'shá.",U02881,G02656,medium,0.5350971817970276,0.38469433784484863,0.15040284395217896,24
U02549,G02324,enorme se levantaba el ardor.,enpu'nipi'ma ituwetchapalli ulunta'su'.,wisunanpalli enpu'nipa' tanpennan ñapalli.,U02754,G02529,hard,0.6047686338424683,0.5247702598571777,0.07999837398529053,8
U02549,G02324,enorme se levantaba el ardor.,enpu'nipi'ma ituwetchapalli ulunta'su'.,kala ekkilala ima uketlli.,U02552,G02327,medium,0.6047686338424683,0.44442233443260193,0.16034629940986633,18
U02945,G02720,¡más miren!,!enta'n lli'ku'!,¡dakuta'ker'!,U01170,G01020,medium,0.8190814852714539,0.5808671116828918,0.238214373588562,2
U00847,G00723,es inútil. (sujeto),ma'kinpu' nuka'a,sakeknansu' nuka'a,U01484,G01302,hard,0.6705772280693054,0.6183369159698486,0.05224031209945679,6
U00847,G00723,es inútil. (sujeto),ma'kinpu' nuka'a,sawadu' nuka'a,U01791,G01590,medium,0.6705772280693054,0.5194457769393921,0.15113145112991333,19
U01471,G01289,se quebró.,nupek'tulli,tumu'lli,U00968,G00834,hard,0.6852715015411377,0.6286212205886841,0.05665028095245361,14
U01471,G01289,se quebró.,nupek'tulli,welliek'apawiñi,U01843,G01638,medium,0.6852715015411377,0.5306578278541565,0.1546136736869812,29
U01881,G01675,bebimos mucho.,nakusu' ullidek,dek'kuntapallidek' wapu',U02169,G01949,hard,0.6945371031761169,0.6264576315879822,0.06807947158813477,2
U01881,G01675,bebimos mucho.,nakusu' ullidek,lupersu' ñapawiñidek,U01577,G01388,medium,0.6945371031761169,0.5369635820388794,0.15757352113723755,6
U02163,G01943,tenemos visita.,a'ñapalekwa' da'lusa',ipa' lli'aterwa',U00451,G00367,hard,0.5013353824615479,0.4484156370162964,0.052919745445251465,29
U01348,G01175,¿me sigues?,¿tupitechunku?,¿tenmiansu'chek?,U01519,G01334,hard,0.5345332622528076,0.47328558564186096,0.061247676610946655,3
U01348,G01175,¿me sigues?,¿tupitechunku?,¿enpi'teke'chu?,U02192,G01972,medium,0.5345332622528076,0.3809710443019867,0.15356221795082092,17
U02277,G02052,así yo también vivo bien.,nu'amui'na kuanta' musu' nanpiapalek.,musu' a'cha kankantulama' kenmama'.,U03066,G02841,medium,0.7648901343345642,0.5279174447059631,0.23697268962860107,2
U02571,G02346,despertamos y escuchamos.,"nanadaper panta'mudek wichi'nta'mudek, ikineklli' nanpincha'mudek laukllidek. todas esas cosas cuando nos vamos a dormir, a medianoche",-yaluwer'amudek ukllidek.,U02978,G02753,hard,0.6465110182762146,0.5893018841743469,0.057209134101867676,2
U02571,G02346,despertamos y escuchamos.,"nanadaper panta'mudek wichi'nta'mudek, ikineklli' nanpincha'mudek laukllidek. todas esas cosas cuando nos vamos a dormir, a medianoche","nerpi'pu' uchinañinerkudek lauk'a'kudek, imanankankantullidek lauk'amudek.",U02572,G02347,medium,0.6465110182762146,0.485466331243515,0.16104468703269958,3
U01718,G01521,no entiendo.,ku'la lachek'i'nek,manennu'tapi'nek,U00779,G00656,hard,0.6019366383552551,0.5281856656074524,0.07375097274780273,16
U01718,G01521,no entiendo.,ku'la lachek'i'nek,yañinchitulek,U02029,G01813,medium,0.6019366383552551,0.4504642188549042,0.15147241950035095,26
U02474,G02249,yo soy jeberina auténtica.,kua shiwilulunku nuka'ka.,tanta' nu'tutek nuka'ka,U00811,G00687,hard,0.6908392310142517,0.6078805327415466,0.08295869827270508,2
U02474,G02249,yo soy jeberina auténtica.,kua shiwilulunku nuka'ka.,lulentutek' nuka'ka,U01097,G00956,medium,0.6908392310142517,0.5225067138671875,0.1683325171470642,6
U00840,G00716,estuvo chevere.,ucha'paya ñapawiñi,welliek'apawiñi,U01843,G01638,hard,0.7505838871002197,0.6697645783424377,0.08081930875778198,6
U00840,G00716,estuvo chevere.,ucha'paya ñapawiñi,musu' ñapawiñi,U02070,G01853,medium,0.7505838871002197,0.5922833681106567,0.158300518989563,9
U02417,G02192,"¿estás aquí, hermana? me viene a decir. 3 una forma alternativa es weranwekkeklan. 4 se refiere a sus hijos presentes durante la sesión de grabación.","- ñapala, ñañá? itukellu.","- ¿ukla'ncha, yalli'wá?",U02877,G02652,hard,0.6073511838912964,0.5331190228462219,0.07423216104507446,2
U02417,G02192,"¿estás aquí, hermana? me viene a decir. 3 una forma alternativa es weranwekkeklan. 4 se refiere a sus hijos presentes durante la sesión de grabación.","- ñapala, ñañá? itukellu.","- ¿samerwanpala'ncha, alli'shá?",U02606,G02381,medium,0.6073511838912964,0.4467230439186096,0.16062813997268677,5
U00277,G00223,escríbeme.,llinser'chu'u,itununta'u,U02112,G01893,hard,0.6817572116851807,0.6128804087638855,0.06887680292129517,3
U00277,G00223,escríbeme.,llinser'chu'u,uklutulek.,U02338,G02113,medium,0.6817572116851807,0.5250356793403625,0.15672153234481812,12
U01234,G01073,podemos hacerlo.,yennitulekwa' nu'tak,yinnitullidek katu'pa'tak,U00930,G00799,hard,0.8506894707679749,0.7823224067687988,0.06836706399917603,2
U01234,G01073,podemos hacerlo.,yennitulekwa' nu'tak,yinnitullidek lunnak,U00931,G00800,medium,0.8506894707679749,0.6827841401100159,0.16790533065795898,7
U02961,G02736,"sangraron lechecaspi, la hicieron hervir y lo esperaron.","ekkadek pektañina', a'ukluka'llina', wa'tenñina'.","uku'latudek'anna', insekkilapidek'anna', uk'lapincha'dekllina' nana.",U03008,G02783,hard,0.7455306053161621,0.6695650219917297,0.07596558332443237,4
U02961,G02736,"sangraron lechecaspi, la hicieron hervir y lo esperaron.","ekkadek pektañina', a'ukluka'llina', wa'tenñina'.","inmusha'iteklatanna', wellekllina'.",U02776,G02551,medium,0.7455306053161621,0.5908470153808594,0.15468358993530273,9
U02262,G02037,por eso me crió mi abuelita y me hice señorita.,nu'amui'na i'pa amishawek teksusullun wilaluntulek.,nanek wadekllun awawek shiwiluk.,U02475,G02250,hard,0.6197377443313599,0.5442907810211182,0.0754469633102417,2
U02262,G02037,por eso me crió mi abuelita y me hice señorita.,nu'amui'na i'pa amishawek teksusullun wilaluntulek.,"nanalek tatawek awawek teksusullun, kua nana lu'nkasu'.",U02477,G02252,medium,0.6197377443313599,0.4663470983505249,0.15339064598083496,5
U00902,G00773,ellos caminaron.,nawa dek'kuntillina',nawa' werañina',U02129,G01909,medium,0.8072251081466675,0.6142765879631042,0.19294852018356323,3
U01813,G01610,siga intentando.,inpaleriaper',nantapitek' ñiker',U00138,G00099,hard,0.6118807196617126,0.5384986400604248,0.07338207960128784,11
U01813,G01610,siga intentando.,inpaleriaper',lun'aper'i'la,U01139,G00992,medium,0.6118807196617126,0.46131396293640137,0.15056675672531128,23
U01955,G01745,¿pueden ayudarme?,¿yennitulama katupa'a'muk?,¿ta'itule'chuner'ku?,U02225,G02001,hard,0.7545006275177002,0.6289142370223999,0.1255863904953003,7
U01955,G01745,¿pueden ayudarme?,¿yennitulama katupa'a'muk?,¿yennitulek lata'ak?,U01948,G01738,medium,0.7545006275177002,0.6038733124732971,0.15062731504440308,10
U02440,G02215,ahí están doscitas mis hijas.,ma'ata'na katu'ta'shadaper ku'tinweklusa'.,tanna' purllina' napi'ku'lusa'.,U02801,G02576,hard,0.6059192419052124,0.5513297915458679,0.05458945035934448,4
U02440,G02215,ahí están doscitas mis hijas.,ma'ata'na katu'ta'shadaper ku'tinweklusa'.,nu'amu amishawekkek pipetchulek.,U02259,G02034,medium,0.6059192419052124,0.4518141448497772,0.15410509705543518,23
U02743,G02518,entonces dicen que arákayu icaró (con su saber) desde allí a los riachuelos que tenían peces.,ipa'linchi arakayu ima pekkutulli naneklanek dekshadeklusa' samerwa'nsu'.,nu'an ima arakayu sakek'an peklu'deklli inyulateknen ima.,U02595,G02370,hard,0.776670515537262,0.7099184393882751,0.06675207614898682,2
U02743,G02518,entonces dicen que arákayu icaró (con su saber) desde allí a los riachuelos que tenían peces.,ipa'linchi arakayu ima pekkutulli naneklanek dekshadeklusa' samerwa'nsu'.,nana mukankinpu'lalusa'ler arakayu pideknen di'setchullina'.,U02788,G02563,medium,0.776670515537262,0.621044397354126,0.155626118183136,8
U03066,G02841,¿les gusta a eso a ustedes?,musu' a'cha kankantulama' kenmama'.,¿ma'nen ila'cha luwantekchuma' kenmama'?,U02651,G02426,medium,0.6421535611152649,0.4659740924835205,0.17617946863174438,2
U00907,G00778,tom cambió.,tom a'pawillek'lli,tom idenmalli,U00656,G00547,hard,0.7260403633117676,0.6581155061721802,0.0679248571395874,7
U00907,G00778,tom cambió.,tom a'pawillek'lli,tom aper'lli,U00655,G00546,medium,0.7260403633117676,0.5718488693237305,0.1541914939880371,27
U00908,G00778,tom varió.,tom a'pawillek'lli,tom teka'lli,U00116,G01060,hard,0.7563665509223938,0.699935257434845,0.05643129348754883,21
U00908,G00778,tom varió.,tom a'pawillek'lli,tom lunñi,U00668,G00558,medium,0.7563665509223938,0.6045389771461487,0.15182757377624512,31
U03005,G02780,dice que ahí algunos (españoles) les decían (a los shiwilu) traigan a sus hermanas para vendérnoslas.,nanek ima nu'unta' itudekllina' kerku' sha'wapenma' uku'lakeru'kudek.,nanadaper imaka lli'an malallina tulli asu' katu'ta' ishpaña la'la' lunlusa' a'ta' kenmu'wa' utetchinerkenmu'wa'.,U03141,G02916,hard,0.6013782620429993,0.5342935919761658,0.0670846700668335,5
U03005,G02780,dice que ahí algunos (españoles) les decían (a los shiwilu) traigan a sus hermanas para vendérnoslas.,nanek ima nu'unta' itudekllina' kerku' sha'wapenma' uku'lakeru'kudek.,"nu'su' ñapilaterwa' enta' ipa'la, nermuda'lusi'pa' danker'kuñina' shiwiluk.",U03117,G02892,medium,0.6013782620429993,0.4418458044528961,0.15953245759010315,14
U02494,G02269,después he salido a yurimaguas.,nanekla yunsu'lek yurimawek.,ipa'linchi ukdinu'tulek.,U02355,G02130,medium,0.7489796876907349,0.5371706485748291,0.21180903911590576,2
U01556,G01368,tom palideció.,tom sha'pi'wiñi,tom yamerladalli,U00666,G00556,hard,0.7950278520584106,0.742156982421875,0.052870869636535645,10
U01556,G01368,tom palideció.,tom sha'pi'wiñi,tom lanteñi,U00433,G00350,medium,0.7950278520584106,0.6421403288841248,0.1528875231742859,25
U00523,G01236,lo encontré.,kananek,luwer'chulek,U02020,G01805,hard,0.5914634466171265,0.5254528522491455,0.06601059436798096,14
U00523,G01236,lo encontré.,kananek,ilulek,U01727,G01529,medium,0.5914634466171265,0.44140955805778503,0.15005388855934143,26
U01415,G01236,la rescaté.,kananek,patenchulek,U01417,G01237,hard,0.6163194179534912,0.5477288961410522,0.06859052181243896,7
U01415,G01236,la rescaté.,kananek,iluwinek,U02001,G01787,medium,0.6163194179534912,0.4581531882286072,0.15816622972488403,19
U01416,G01236,lo rescaté.,kananek,mapa'lek,U00768,G00646,hard,0.6292825937271118,0.5532095432281494,0.0760730504989624,8
U01416,G01236,lo rescaté.,kananek,dunker'echek,U02043,G01827,medium,0.6292825937271118,0.47925466299057007,0.15002793073654175,18
U01730,G01532,adoro ganar.,iyatulek kana'tak,iyatulek ñinchitak,U02012,G01797,hard,0.5318903923034668,0.4739570915699005,0.057933300733566284,2
U01730,G01532,adoro ganar.,iyatulek kana'tak,musu' sekaper'llinerku,U01756,G01558,medium,0.5318903923034668,0.36971333622932434,0.16217705607414246,13
U00321,G00257,me dieron.,enka'lliner'ku,pilli'tulliner'ku',U01720,G01523,hard,0.7220702767372131,0.6566284894943237,0.0654417872428894,5
U00321,G00257,me dieron.,enka'lliner'ku,enmu'lek,U00548,G00454,medium,0.7220702767372131,0.5693193078041077,0.15275096893310547,9
U00322,G00257,me alcanzaron.,enka'lliner'ku,a'apitulliner'ku,U01088,G00947,medium,0.8278427720069885,0.6104139089584351,0.21742886304855347,3
U00172,G00130,estoy viejo.,taserpiku',tenmiansu'palek,U01768,G01568,hard,0.6538064479827881,0.6030634045600891,0.050743043422698975,6
U00172,G00130,estoy viejo.,taserpiku',wa'danpintek ñapalek,U00340,G00273,medium,0.6538064479827881,0.5026448369026184,0.15116161108016968,36
U01069,G00928,lo desconozco.,luver'chi'nek,luwer'chi'nun,U01912,G01704,hard,0.7793565392494202,0.7185879945755005,0.06076854467391968,2
U01069,G00928,lo desconozco.,luver'chi'nek,luwanchi'nek,U00179,G00137,medium,0.7793565392494202,0.6032702326774597,0.17608630657196045,8
U00258,G00205,tom pagó.,tom panwilek'tulli,tom katu'pa'tulli,U00658,G00548,hard,0.7201023101806641,0.6675894856452942,0.05251282453536987,7
U00258,G00205,tom pagó.,tom panwilek'tulli,tom si'lentulli,U01554,G01366,medium,0.7201023101806641,0.5683825016021729,0.1517198085784912,28
U02046,G01829,estoy comprendiendo.,lachek'apilalek,lli'inutapalek,U00541,G00447,hard,0.7315592765808105,0.6356726884841919,0.09588658809661865,3
U02046,G01829,estoy comprendiendo.,lachek'apilalek,ñinchitapalek lun'ak,U00518,G00429,medium,0.7315592765808105,0.5774121284484863,0.15414714813232422,6
U02946,G02721,"¡ánimo muchachos, tengan valor, en acción! les dijo.","¡nantapiku'la', nasu'ku', wilalusa'! itudekllima.","¡aner yatek kuatama', sunkiwanpalama', pasektuku' nanalek!",U02919,G02694,hard,0.7479768991470337,0.6067967414855957,0.141180157661438,2
U02946,G02721,"¡ánimo muchachos, tengan valor, en acción! les dijo.","¡nantapiku'la', nasu'ku', wilalusa'! itudekllima.","yuyu'lusa', ¡da'kerku' u'ku!",U03060,G02835,medium,0.7479768991470337,0.5606874227523804,0.18728947639465332,3
U02456,G02231,no como antes que bebía bastante.,ñi napi'pu'su' kupin uwapawinek.,"- ah, enta'n'i'na dasu'laklanek uwi'nek.",U02451,G02226,hard,0.5456094145774841,0.4607653319835663,0.08484408259391785,2
U02456,G02231,no como antes que bebía bastante.,ñi napi'pu'su' kupin uwapawinek.,asu' u'su kua pektawapalek.,U02650,G02425,medium,0.5456094145774841,0.39164406061172485,0.15396535396575928,24
U02796,G02571,de ahí yo también he aprendido de qué manera vivió este arákayu.,nanekla'nka kuanta' ñinchitulek asu' arakayu ma'pu'si'pa' nanpilli.,nawi'na wintapanta'llinerku ma'pu'si'pa mitan nakulama' tullima arakayu.,U02671,G02446,hard,0.7150943875312805,0.6259745359420776,0.08911985158920288,2
