pair_id,ESP_original,SHIWILU_original,ESP_normalizado,SHIWILU_normalizado,source,source_pair_id
U03839,ellas no viajan al campo.,NAWA' KU'LA' PAI'ÑINA' MENMIK,ellas no viajan al campo.,nawa' ku'la' pai'ñina' menmik,flashcards_oraciones,P00632
U03840,ellos no viajan por las noches.,NAWA' KU'LA' PA'API'ÑINA' DEKPILLI' LUSA',ellos no viajan por las noches.,nawa' ku'la' pa'api'ñina' dekpilli' lusa',flashcards_oraciones,P00633
U03841,ellos no viajan con su familia.,NAWA' KU'LA' PA'API'ÑINA' PATU'NENNA'LEK,ellos no viajan con su familia.,nawa' ku'la' pa'api'ñina' patu'nenna'lek,flashcards_oraciones,P00634
U03842,la niña viaja al campo.,NANA WILA KUAPER PA'LLI MENMIK,la niña viaja al campo.,nana wila kuaper pa'lli menmik,flashcards_oraciones,P00635
U03843,la niña viaja por las noches.,NANA WILA KUAPER PA'LLI DEKPILLI'LUSA',la niña viaja por las noches.,nana wila kuaper pa'lli dekpilli'lusa',flashcards_oraciones,P00636
U03844,la niña no viaja al campo.,NANA WILA KUAPER KU'LA PA'IÑI MENMIK,la niña no viaja al campo.,nana wila kuaper ku'la pa'iñi menmik,flashcards_oraciones,P00637
U03845,las niñas viajan con su familia.,NANA WILA KUAPERLUSA' PA'LLINA PATUNEN'LEK,las niñas viajan con su familia.,nana wila kuaperlusa' pa'llina patunen'lek,flashcards_oraciones,P00638
U03846,los niños viajan por las noches.,NANA WILALUSA' PA'LLINA DEKPILLI'LUSA',los niños viajan por las noches.,nana wilalusa' pa'llina dekpilli'lusa',flashcards_oraciones,P00639
U03847,nosotras no viajamos por las noches.,KUDA KU'LA PA'APIÑIDEK DEKPILLI'LUSA',nosotras no viajamos por las noches.,kuda ku'la pa'apiñidek dekpilli'lusa',flashcards_oraciones,P00640
U03848,nosotras no viajamos a la ciudad.,KUDA KU'LA PA'APIÑIDEK ÑINANLUK,nosotras no viajamos a la ciudad.,kuda ku'la pa'apiñidek ñinanluk,flashcards_oraciones,P00641
U03849,nosotras no viajamos al campo.,KUDA KU'LA PA'APIÑIDEK MENMIK,nosotras no viajamos al campo.,kuda ku'la pa'apiñidek menmik,flashcards_oraciones,P00642
U03850,nosotros viajamos con su familia.,KUDA PA'LLIDEK PATUNEN'LEK,nosotros viajamos con su familia.,kuda pa'llidek patunen'lek,flashcards_oraciones,P00643
U03851,nosotros viajamos al campo.,KUDA PA'LLIDEK MENMIK,nosotros viajamos al campo.,kuda pa'llidek menmik,flashcards_oraciones,P00644
U03852,nosotros viajamos a la ciudad.,KUDA PA'LLIDEK ÑINANLUK,nosotros viajamos a la ciudad.,kuda pa'llidek ñinanluk,flashcards_oraciones,P00645
U03853,tú no viajas por las noches.,KENMA KU'LA PA'APINA DEKPILLI'LUSA',tú no viajas por las noches.,kenma ku'la pa'apina dekpilli'lusa',flashcards_oraciones,P00646
U03854,ustedes viajan con su familia.,KENMAMA' PA'LAMA' PA'TUN'PENMA'LEK,ustedes viajan con su familia.,kenmama' pa'lama' pa'tun'penma'lek,flashcards_oraciones,P00647
U03855,ustedes viajan a la ciudad.,KENMAMA' PA'LAMA' ÑINANLUK,ustedes viajan a la ciudad.,kenmama' pa'lama' ñinanluk,flashcards_oraciones,P00648
U03856,yo viajo con su familia.,KUA PA'APILALEK PATUNENLEK,yo viajo con su familia.,kua pa'apilalek patunenlek,flashcards_oraciones,P00649
U03857,yo no viajo al campo.,KUA KU'LA PA'INEK MENMIK,yo no viajo al campo.,kua ku'la pa'inek menmik,flashcards_oraciones,P00650
U03858,el niño vive en la ciudad.,NANA WILA NANPIPALLI ÑINANLUK,el niño vive en la ciudad.,nana wila nanpipalli ñinanluk,flashcards_oraciones,P00651
U03859,el niño vive en el campo.,NANA WILA NANPIPALLI MENMIK,el niño vive en el campo.,nana wila nanpipalli menmik,flashcards_oraciones,P00652
U03860,ella vive en la casa.,NANA NANPIPALLI PIDEK'KEK,ella vive en la casa.,nana nanpipalli pidek'kek,flashcards_oraciones,P00653
U03861,ellas viven en el campo.,NAWA'NANPI'PALLINA MENMIK,ellas viven en el campo.,nawa'nanpi'pallina menmik,flashcards_oraciones,P00654
U03862,ellos no viven en el campo.,NAWA'KU'LA NANPI'PI'ÑINA MENMIK,ellos no viven en el campo.,nawa'ku'la nanpi'pi'ñina menmik,flashcards_oraciones,P00655
U03863,la niña no vive en la casa.,NANA WILA KUAPER KU'LA NANPI'PI'ÑI PIDEK'KEK,la niña no vive en la casa.,nana wila kuaper ku'la nanpi'pi'ñi pidek'kek,flashcards_oraciones,P00656
U03864,las niñas viven en el campo.,NANA WILA KUAPERLUSA' NANPI'PALLINA MENMIK,las niñas viven en el campo.,nana wila kuaperlusa' nanpi'pallina menmik,flashcards_oraciones,P00657
U03865,las niñas viven en la ciudad.,NANA WILA KUAPERLUSA' NANPI'PALLINA ÑINANLUK,las niñas viven en la ciudad.,nana wila kuaperlusa' nanpi'pallina ñinanluk,flashcards_oraciones,P00658
U03866,nosotras no vivimos en el campo.,KUDA KU'LA NANPI'PIÑIDEK MENMIK,nosotras no vivimos en el campo.,kuda ku'la nanpi'piñidek menmik,flashcards_oraciones,P00659
U03867,nosotros vivimos en la casa.,KUDA NANPI'PALLIDEK PIDEK'KEK,nosotros vivimos en la casa.,kuda nanpi'pallidek pidek'kek,flashcards_oraciones,P00660
U03868,nosotros no vivimos en el campo.,KUDA KU'LA NANPI'PIÑIDEK MENMIK,nosotros no vivimos en el campo.,kuda ku'la nanpi'piñidek menmik,flashcards_oraciones,P00661
U03869,tú vives con tu familia.,KENMA NANPI'PALA PATUN'PENLEK,tú vives con tu familia.,kenma nanpi'pala patun'penlek,flashcards_oraciones,P00662
U03870,ustedes viven en el campo.,KENMAMA' NANPI'PALAMA' MENMIK,ustedes viven en el campo.,kenmama' nanpi'palama' menmik,flashcards_oraciones,P00663
U03871,ustedes no viven en la casa.,KENMAMA' KU'LA NANPI'PINAMA' PIDEK'KEK,ustedes no viven en la casa.,kenmama' ku'la nanpi'pinama' pidek'kek,flashcards_oraciones,P00664
U03872,yo no vivo en el campo.,KUA KU'LA NANPI'PINEK MENMIK,yo no vivo en el campo.,kua ku'la nanpi'pinek menmik,flashcards_oraciones,P00665
U03873,yo no vivo con su familia.,KUA KU'LA NANPI'PINEK PATUNENLEK,yo no vivo con su familia.,kua ku'la nanpi'pinek patunenlek,flashcards_oraciones,P00666
U03874,yo no vivo en la casa.,KUA KU'LA NANPI'PINEK PIDEK'KEK,yo no vivo en la casa.,kua ku'la nanpi'pinek pidek'kek,flashcards_oraciones,P00667
U03875,él no vive con su familia.,NANA KU'LA NANPI'PIÑI PATUNENLEK,él no vive con su familia.,nana ku'la nanpi'piñi patunenlek,flashcards_oraciones,P00668
U03876,El pueblo de Jeberos es un pueblo antiguo.,Shiwilu ñinanlu’ nuka’a ala’sa’ ñinanlu’ taserpi.,el pueblo de jeberos es un pueblo antiguo.,shiwilu ñinanlu’ nuka’a ala’sa’ ñinanlu’ taserpi.,fidel_lomas,P00000
U03877,Está ubicado en medio del monte.,Tananluk ikiñik ñapalli.,está ubicado en medio del monte.,tananluk ikiñik ñapalli.,fidel_lomas,P00001
U03878,"No tiene ríos, solo quebradas tiene.","Kupin dekshadekwi’ñi, dekshadeklusa’sa’a’ñapalli.","no tiene ríos, solo quebradas tiene.","kupin dekshadekwi’ñi, dekshadeklusa’sa’a’ñapalli.",fidel_lomas,P00002
U03879,"No tiene cerros, su terreno es (plano) como el lomo de una mesa.","Mutupiwi’ñi, misa’ chi’tekpu’lli lupa’nen.","no tiene cerros, su terreno es (plano) como el lomo de una mesa.","mutupiwi’ñi, misa’ chi’tekpu’lli lupa’nen.",fidel_lomas,P00003
U03880,Su suelo es arenoso. Cuando llueve no se forma barro.,Lupa’nen dellu’teklu’ nuka’a. U’lansik mumulu’chi’ñi.,su suelo es arenoso. cuando llueve no se forma barro.,lupa’nen dellu’teklu’ nuka’a. u’lansik mumulu’chi’ñi.,fidel_lomas,P00004
U03881,"Sus calles son rectas, se puede divisar desde el Barrio Bajo hasta el Barrio Alto.","Kallinenlusa’ chekshasu’ nuker’ka, Chilenkeklanek, Winenñupa’walek lli’tulek.","sus calles son rectas, se puede divisar desde el barrio bajo hasta el barrio alto.","kallinenlusa’ chekshasu’ nuker’ka, chilenkeklanek, winenñupa’walek lli’tulek.",fidel_lomas,P00005
U03882,"Tiene tres calles largas, también tiene calles transversales.","Kala kalli shin a’ñapalli, nu’sik’unta’ kallilusa’ chimanchineksu’sa’ a’ñapalli.","tiene tres calles largas, también tiene calles transversales.","kala kalli shin a’ñapalli, nu’sik’unta’ kallilusa’ chimanchineksu’sa’ a’ñapalli.",fidel_lomas,P00006
U03883,Una quebrada rodea al pueblo.,Ala’sa’ dekshadekler ñinanlu’ kunerchapalli.,una quebrada rodea al pueblo.,ala’sa’ dekshadekler ñinanlu’ kunerchapalli.,fidel_lomas,P00007
U03884,Ahí se bañan y lavan su ropa todo el pueblo.,"Nanek ama’llina’, peksa’duñina’ iñer’ ñinanlu’.",ahí se bañan y lavan su ropa todo el pueblo.,"nanek ama’llina’, peksa’duñina’ iñer’ ñinanlu’.",fidel_lomas,P00008
U03885,Esta quebradita se llama Armanayacu.,Asu’ dekshadekshaki llillinen nuka’a Ama’wina.,esta quebradita se llama armanayacu.,asu’ dekshadekshaki llillinen nuka’a ama’wina.,fidel_lomas,P00009
U03886,El pueblo no bebe el agua del Armanayacu porque es puro (agua con) jabón.,"Ama’winadek ñinanlu’ uapi’ñi, shapundeksa’ ña’su’malek.",el pueblo no bebe el agua del armanayacu porque es puro (agua con) jabón.,"ama’winadek ñinanlu’ uapi’ñi, shapundeksa’ ña’su’malek.",fidel_lomas,P00010
U03887,"El agua de manantial, que brota de la tierra, eso
bebe el pueblo.","Dek yunsu’a’su’ lupa’ kineklalan, nana ñinanlu’ uapalli.","el agua de manantial, que brota de la tierra, eso
bebe el pueblo.","dek yunsu’a’su’ lupa’ kineklalan, nana ñinanlu’ uapalli.",fidel_lomas,P00011
U03888,En Jeberos tenemos manantiales.,Dek yunsu’a’su’ lupa’ kineklalan a’ñapallidek Shiwiluk.,en jeberos tenemos manantiales.,dek yunsu’a’su’ lupa’ kineklalan a’ñapallidek shiwiluk.,fidel_lomas,P00012
U03889,"Los principales son: por el Barrio Alto, uno; por el
Barrio Bajo, dos.","A’pinta’ a’llupilusa’: Winenñupa’ ala’sa’, Chilenñupa’ katu’ta’.","los principales son: por el barrio alto, uno; por el
barrio bajo, dos.","a’pinta’ a’llupilusa’: winenñupa’ ala’sa’, chilenñupa’ katu’ta’.",fidel_lomas,P00013
U03890,Se baja el Aipena y se sale al Huallaga.,"Erpina’ nu’wantunta’lek, pekpinta’lek Wella’dik.",se baja el aipena y se sale al huallaga.,"erpina’ nu’wantunta’lek, pekpinta’lek wella’dik.",fidel_lomas,P00014
U03891,"Del puerto de Jeberos hasta el Huallaga se tarda
doce horas.","Shiwilu llishanakla Wella’dikwalek tekda’lek
shunka’-katu’ta’ ura.","del puerto de jeberos hasta el huallaga se tarda
doce horas.","shiwilu llishanakla wella’dikwalek tekda’lek
shunka’-katu’ta’ ura.",fidel_lomas,P00015
U03892,También por avión se llega a Yurimaguas.,Nu’sik’unta’ wa’na pennua’su’ ektu’lek Yurimawak.,también por avión se llega a yurimaguas.,nu’sik’unta’ wa’na pennua’su’ ektu’lek yurimawak.,fidel_lomas,P00016
U03893,"Eso no demora mucho, se llega rápido.","Nanek enpu’ni tekdi’nek, wiuksu’ ektu’lek.","eso no demora mucho, se llega rápido.","nanek enpu’ni tekdi’nek, wiuksu’ ektu’lek.",fidel_lomas,P00017
U03894,El monte de Jeberos es tierra de altura.,Shiwilu tanan erpilu’ nuka’a.,el monte de jeberos es tierra de altura.,shiwilu tanan erpilu’ nuka’a.,fidel_lomas,P00018
U03895,En el monte tenemos una variedad de árboles.,Tanak aʹñaʹpallidek dudinpu’ nalalusaʹ.,en el monte tenemos una variedad de árboles.,tanak aʹñaʹpallidek dudinpu’ nalalusaʹ.,fidel_lomas,P00019
U03896,En el monte de Jeberos tenemos toda clase de hojas.,Shiwilu tanak a’ñapallidek dudinpu’ lalumeklusa’.,en el monte de jeberos tenemos toda clase de hojas.,shiwilu tanak a’ñapallidek dudinpu’ lalumeklusa’.,fidel_lomas,P00020
U03897,Entonces se convierte en crisneja.,Ipa’linchi panpektekkek ñinta’lli.,entonces se convierte en crisneja.,ipa’linchi panpektekkek ñinta’lli.,fidel_lomas,P00021
U03898,La hoja de muenilla es buena para la fiebre.,Dakalamek mulli ukaki.,la hoja de muenilla es buena para la fiebre.,dakalamek mulli ukaki.,fidel_lomas,P00022
U03899,"La hoja de sanango también es buena para la
hinchazón.",Piunalamek’unta’ mulli waka’ki.,"la hoja de sanango también es buena para la
hinchazón.",piunalamek’unta’ mulli waka’ki.,fidel_lomas,P00023
U03900,Con estos bijaos envuelven las patarashcas.,Asu’ iyunameklusa’lek pu’tullina’ akipilusa’.,con estos bijaos envuelven las patarashcas.,asu’ iyunameklusa’lek pu’tullina’ akipilusa’.,fidel_lomas,P00024
U03901,Por eso cuidémoslos para que no desaparezcan.,Nanamalek enchuku’ luwektawa’ wer’inpu’er’kek.,por eso cuidémoslos para que no desaparezcan.,nanamalek enchuku’ luwektawa’ wer’inpu’er’kek.,fidel_lomas,P00025
U03902,Pero la quinilla no echa fruto todos los años.,Intunelli’na ñita’piñi iñer’ ekkilalalusa’.,pero la quinilla no echa fruto todos los años.,intunelli’na ñita’piñi iñer’ ekkilalalusa’.,fidel_lomas,P00026
U03903,"Cuando su fruto madura, trepando lo cogen.",Ñipinen mer’chusik chintektanna’ mallina’.,"cuando su fruto madura, trepando lo cogen.",ñipinen mer’chusik chintektanna’ mallina’.,fidel_lomas,P00027
U03904,"Si les cae en el cuerpo, se enferman.",Anu’sik pinennak kaluwi’llina’.,"si les cae en el cuerpo, se enferman.",anu’sik pinennak kaluwi’llina’.,fidel_lomas,P00028
U03905,A esta enfermedad la llaman “induner”.,Asu’ kaluwi’ peklu’llina’ intuner.,a esta enfermedad la llaman induner.,asu’ kaluwi’ peklu’llina’ intuner.,fidel_lomas,P00029
U03906,"También el árbol de cotohuayo se halla en el
chamisal.",Kumunpi nalanta’ kananek deklaluk.,"también el árbol de cotohuayo se halla en el
chamisal.",kumunpi nalanta’ kananek deklaluk.,fidel_lomas,P00030
U03907,"Al fruto del aguaje de chamisal se le llama
“ma’api”.",Ma’a ñipinen peklu’lek ma’api.,"al fruto del aguaje de chamisal se le llama
ma’api.",ma’a ñipinen peklu’lek ma’api.,fidel_lomas,P00031
U03908,Ya cuando madura se parte su cáscara.,Ipa’ mer’chusik chipiteknen nuchinkatulli.,ya cuando madura se parte su cáscara.,ipa’ mer’chusik chipiteknen nuchinkatulli.,fidel_lomas,P00032
U03909,Nunwanlusa’ pa’apallina’ Erpina’lupa’.,Nunwanlusa’ pa’apallina’ Erpina’lupa’.,nunwanlusa’ pa’apallina’ erpina’lupa’.,nunwanlusa’ pa’apallina’ erpina’lupa’.,fidel_lomas,P00033
U03910,Ahí está esa piedra hasta el día de hoy.,Nanek ñapalli ipa’lalek nana la’pi.,ahí está esa piedra hasta el día de hoy.,nanek ñapalli ipa’lalek nana la’pi.,fidel_lomas,P00034
U03911,Antes las mujeres shiwilu mudaban pampanilla.,Shiwilunlusa’ napi’ i’shillina’ kalantek.,antes las mujeres shiwilu mudaban pampanilla.,shiwilunlusa’ napi’ i’shillina’ kalantek.,fidel_lomas,P00035
U03912,"Por eso, no hacían faltar algodón en sus chacras.",Nanamalek pitellu a’pawi’ñina’ menminennak.,"por eso, no hacían faltar algodón en sus chacras.",nanamalek pitellu a’pawi’ñina’ menminennak.,fidel_lomas,P00036
U03913,En todas las chacras sembraban algodón.,Iñer’ menminlusak’ tera’llina’ pitellu.,en todas las chacras sembraban algodón.,iñer’ menminlusak’ tera’llina’ pitellu.,fidel_lomas,P00037
U03914,De ahí armaban el telar para confeccionar sus pampanillas.,Nanekla anantullina’ yanu’tanna’ kalanteknenna’.,de ahí armaban el telar para confeccionar sus pampanillas.,nanekla anantullina’ yanu’tanna’ kalanteknenna’.,fidel_lomas,P00038
U03915,"Ese azul no duraba mucho, se zafaba.","Nana kañercha’su’ enpu’ni tekda’pi’ñi, apu’tulli.","ese azul no duraba mucho, se zafaba.","nana kañercha’su’ enpu’ni tekda’pi’ñi, apu’tulli.",fidel_lomas,P00039
U03916,De eso se jactaban.,Nanalek intumu’tullina’.,de eso se jactaban.,nanalek intumu’tullina’.,fidel_lomas,P00040
U03917,Los antiguos no pescaban a cada rato.,Papinkuku’lusa’ pu’ri’ñina’ utalinpu’sa’.,los antiguos no pescaban a cada rato.,papinkuku’lusa’ pu’ri’ñina’ utalinpu’sa’.,fidel_lomas,P00041
U03918,"Entonces, cuando se llenaba lo pescaban.",Ipa’linchi inpi’mur’sik pur’chullina’.,"entonces, cuando se llenaba lo pescaban.",ipa’linchi inpi’mur’sik pur’chullina’.,fidel_lomas,P00042
U03919,Otros iban a montear para la comida.,Ali’ladaper pa’llina’ yayunek’anna weranki.,otros iban a montear para la comida.,ali’ladaper pa’llina’ yayunek’anna weranki.,fidel_lomas,P00043
U03920,"Entonces, en la tarde majaban (el barbasco).","Ipa’linchi, er’wa llisañina’.","entonces, en la tarde majaban (el barbasco).","ipa’linchi, er’wa llisañina’.",fidel_lomas,P00044
U03921,"Terminando de majar, comían.",A’ta’wantanna’ llisan’er’kasu’ werañina’.,"terminando de majar, comían.",a’ta’wantanna’ llisan’er’kasu’ werañina’.,fidel_lomas,P00045
U03922,Mientras tanto ya anochecía.,Nanekwalek ipa’ kasiserlli.,mientras tanto ya anochecía.,nanekwalek ipa’ kasiserlli.,fidel_lomas,P00046
U03923,Agunos salían a cazar animales en la noche.,Nu’unta’lusa’ yunsu’llina’ yapa’willitanna’.,agunos salían a cazar animales en la noche.,nu’unta’lusa’ yunsu’llina’ yapa’willitanna’.,fidel_lomas,P00047
U03924,Este hermano menor conoce dónde dejar el barbasco majado.,"Asu’ yalli’wa luwer’apalli akui’la’mamak puñañi
llisanpi.",este hermano menor conoce dónde dejar el barbasco majado.,"asu’ yalli’wa luwer’apalli akui’la’mamak puñañi
llisanpi.",fidel_lomas,P00048
U03925,También los pejes que no habían muerto bajaban.,Samerlusa’nta’ chiminpu’er’kasu’ nu’wañina’.,también los pejes que no habían muerto bajaban.,samerlusa’nta’ chiminpu’er’kasu’ nu’wañina’.,fidel_lomas,P00049
U03926,Iban a amontonarse en el cerco.,"Pidankek indiuntunta’llina’,",iban a amontonarse en el cerco.,"pidankek indiuntunta’llina’,",fidel_lomas,P00050
U03927,Ahí estaban los cuidadores del cerco.,Nanek ñapallina’ pidan luwekter’kasu’.,ahí estaban los cuidadores del cerco.,nanek ñapallina’ pidan luwekter’kasu’.,fidel_lomas,P00051
U03928,Ahí el jefe de la pesca cuidaba.,Nanek pur’wan luwek’tulli.,ahí el jefe de la pesca cuidaba.,nanek pur’wan luwek’tulli.,fidel_lomas,P00052
U03929,"Entonces juntaban, llenaban sus canastos.","Nanek si’yektullina’, lantekpinenna’ pi’muer’llina’.","entonces juntaban, llenaban sus canastos.","nanek si’yektullina’, lantekpinenna’ pi’muer’llina’.",fidel_lomas,P00053
U03930,Así pescaban los antiguos.,Nu’su’ pur’llina’ papinkuku’ Shiwilulusa’.,así pescaban los antiguos.,nu’su’ pur’llina’ papinkuku’ shiwilulusa’.,fidel_lomas,P00054
U03931,Yo he escuchado cuando habló mi abuelo finado.,Kua lawektulek lunsik papinkuwekku’.,yo he escuchado cuando habló mi abuelo finado.,kua lawektulek lunsik papinkuwekku’.,fidel_lomas,P00055
U03932,Los pejes que se jalan se juntan en jicra.,Samerlusa’ dek’a’kasu’ si’yektulek sha’yak.,los pejes que se jalan se juntan en jicra.,samerlusa’ dek’a’kasu’ si’yektulek sha’yak.,fidel_lomas,P00056
U03933,"Cuando no se les ve, nos muerden.",Lli’inpu’a’sik kitekllenmu’.,"cuando no se les ve, nos muerden.",lli’inpu’a’sik kitekllenmu’.,fidel_lomas,P00057
U03934,Al anzuelo se lo empata con peje.,Utekkunan dektu’tulek samerlek.,al anzuelo se lo empata con peje.,utekkunan dektu’tulek samerlek.,fidel_lomas,P00058
U03935,Nerpi’pu’ dunanler latuñi utekkunanmapu’.,Nerpi’pu’ dunanler latuñi utekkunanmapu’.,nerpi’pu’ dunanler latuñi utekkunanmapu’.,nerpi’pu’ dunanler latuñi utekkunanmapu’.,fidel_lomas,P00059
U03936,Las uchpa-garzas no comen cualquier cosa.,Yan’uklu’lusa’ ka’api’ñina’ ma’nenpi’nta’.,las uchpa-garzas no comen cualquier cosa.,yan’uklu’lusa’ ka’api’ñina’ ma’nenpi’nta’.,fidel_lomas,P00060
U03937,Se alimentan de puro peje.,Nawa’ weranenna’ nuka’a samersa’.,se alimentan de puro peje.,nawa’ weranenna’ nuka’a samersa’.,fidel_lomas,P00061
U03938,Otras esperan al mijano paradas en el agua.,Ali’ladaper wanerdektusu’ wa’tenñina’ wadi’.,otras esperan al mijano paradas en el agua.,ali’ladaper wanerdektusu’ wa’tenñina’ wadi’.,fidel_lomas,P00062
U03939,"Así, sin dificultad, pican sus pejes.",Nu’su’ saka’dek’inpu’ ekkuañina’ samernenna’.,"así, sin dificultad, pican sus pejes.",nu’su’ saka’dek’inpu’ ekkuañina’ samernenna’.,fidel_lomas,P00063
U03940,Allí digieren los pejes que comieron.,Nanek dalliñina’ samernenna’ ka’er’kasu’.,allí digieren los pejes que comieron.,nanek dalliñina’ samernenna’ ka’er’kasu’.,fidel_lomas,P00064
U03941,Mientras tanto el mijano ya va surcando.,"Nanekwalek wadi’ ipa’ penwiner’apilalli,",mientras tanto el mijano ya va surcando.,"nanekwalek wadi’ ipa’ penwiner’apilalli,",fidel_lomas,P00065
U03942,Entonces los pejes se comen entre ellos.,Nanek samerlusa’ nawa’tuchin inka’llina’.,entonces los pejes se comen entre ellos.,nanek samerlusa’ nawa’tuchin inka’llina’.,fidel_lomas,P00066
U03943,Los súngaros cacean en el agua.,Da’wanserlusa’ werandektullina’.,los súngaros cacean en el agua.,da’wanserlusa’ werandektullina’.,fidel_lomas,P00067
U03944,Cuando termina el mijano ya no tienen mucha comida.,Wadi’ ta’wantusik a’pinta’ enpu’ni weranwi’ñina’.,cuando termina el mijano ya no tienen mucha comida.,wadi’ ta’wantusik a’pinta’ enpu’ni weranwi’ñina’.,fidel_lomas,P00068
U03945,Tras hallarla se van al catahual (cerca de la cocha).,Kananna’ pa’llina’ siseknalaluk.,tras hallarla se van al catahual (cerca de la cocha).,kananna’ pa’llina’ siseknalaluk.,fidel_lomas,P00069
U03946,Para secarse y calentar sus cuerpos mashaquean en el sol.,Yaenpinna’ yaukapinna’ kekkik pilatullina’.,para secarse y calentar sus cuerpos mashaquean en el sol.,yaenpinna’ yaukapinna’ kekkik pilatullina’.,fidel_lomas,P00070
U03947,Lo que sobra lo dejan ahí.,Dansu’a’su’ nanek ta’itula’llina’.,lo que sobra lo dejan ahí.,dansu’a’su’ nanek ta’itula’llina’.,fidel_lomas,P00071
U03948,"Cuando mayaquea, el gallinazo comiendo loacaba.",Analu’tusik supu’ler ka’an pekdalli.,"cuando mayaquea, el gallinazo comiendo loacaba.",analu’tusik supu’ler ka’an pekdalli.,fidel_lomas,P00072
U03949,"Donde les cae la tarde, duermen.",Nawa’ er’water’kek wichi’llina’.,"donde les cae la tarde, duermen.",nawa’ er’water’kek wichi’llina’.,fidel_lomas,P00073
U03950,Comen todo lo que encuentran en el monte.,Nawa’ ka’llina’ iñer’ kananer’kasu’ tanak.,comen todo lo que encuentran en el monte.,nawa’ ka’llina’ iñer’ kananer’kasu’ tanak.,fidel_lomas,P00074
U03951,La huangana hembra tiene solo unita cría.,Laman ku’apenñen ala’shasa’ wawinwanpalli.,la huangana hembra tiene solo unita cría.,laman ku’apenñen ala’shasa’ wawinwanpalli.,fidel_lomas,P00075
U03952,"Cuando matan a su madre, la cría permanece ahí.",Ashinen dei’ta’ser’ wawin nanek llia’lli.,"cuando matan a su madre, la cría permanece ahí.",ashinen dei’ta’ser’ wawin nanek llia’lli.,fidel_lomas,P00076
U03953,"La huangana es de color negro, su carne es comestible, es sabrosa.","Laman ker’pi nuka’a, lu’lunen ka’lek, iyalli.","la huangana es de color negro, su carne es comestible, es sabrosa.","laman ker’pi nuka’a, lu’lunen ka’lek, iyalli.",fidel_lomas,P00077
U03954,También se vende su carne ahumada.,Nu’sik’unta’ lu’lunen chinpi uku’latulek.,también se vende su carne ahumada.,nu’sik’unta’ lu’lunen chinpi uku’latulek.,fidel_lomas,P00078
U03955,"Antes su cuero costaba, pero ahora no.","Napi’ chipiteknen pa’tuwiñi, ipa’lina’ ku’la.","antes su cuero costaba, pero ahora no.","napi’ chipiteknen pa’tuwiñi, ipa’lina’ ku’la.",fidel_lomas,P00079
U03956,Antes el cuero de la huangana costaba.,Napi’ laman chipitek pa’tuwiñi.,antes el cuero de la huangana costaba.,napi’ laman chipitek pa’tuwiñi.,fidel_lomas,P00080
U03957,A veces las huanganas llegaban a Jeberos.,Nerpi’pu’lusa’ lamanlusa’ ektu’wiñina’ Shiwiluk.,a veces las huanganas llegaban a jeberos.,nerpi’pu’lusa’ lamanlusa’ ektu’wiñina’ shiwiluk.,fidel_lomas,P00081
U03958,Las huanganas no demoraban en Jeberos.,Lamanlusi’na tekda’pi’ñina’ Shiwiluk.,las huanganas no demoraban en jeberos.,lamanlusi’na tekda’pi’ñina’ shiwiluk.,fidel_lomas,P00082
U03959,"Los hermanos que se adelantaban, ellos mataban.","Yalli’walusa’ ektercher’kasu’, nawa’ dei’tullina’.","los hermanos que se adelantaban, ellos mataban.","yalli’walusa’ ektercher’kasu’, nawa’ dei’tullina’.",fidel_lomas,P00083
U03960,Sin haber disparado ya tenía su huangana.,Ilanchinpu’la’pin ipa’ lamanwañi.,sin haber disparado ya tenía su huangana.,ilanchinpu’la’pin ipa’ lamanwañi.,fidel_lomas,P00084
U03961,Después se prepara el ahumadero con palos delgados.,Nanekla chinalatulek a’mernalalek.,después se prepara el ahumadero con palos delgados.,nanekla chinalatulek a’mernalalek.,fidel_lomas,P00085
U03962,Tiene solo una cría.,Ala’shasa’ wawinwanpalli.,tiene solo una cría.,ala’shasa’ wawinwanpalli.,fidel_lomas,P00086
U03963,No duerme en un hueco.,Lallik wicha’pi’ñi.,no duerme en un hueco.,lallik wicha’pi’ñi.,fidel_lomas,P00087
U03964,Así descansa la sachavaca.,Nu’su’ neriapalli panwala.,así descansa la sachavaca.,nu’su’ neriapalli panwala.,fidel_lomas,P00088
U03965,A veces se mete a las chacras.,Nerpi’pu’lusa’ yunsu’palli menminlusak.,a veces se mete a las chacras.,nerpi’pu’lusa’ yunsu’palli menminlusak.,fidel_lomas,P00089
U03966,"Ahí se come los sembríos, hojas de plátano, hojas de yuca, piña.","Nanek ka’lli ter’a’lusa’, tankumek, ker’mek, senpa.","ahí se come los sembríos, hojas de plátano, hojas de yuca, piña.","nanek ka’lli ter’a’lusa’, tankumek, ker’mek, senpa.",fidel_lomas,P00090
U03967,No hace su camino por cualquier lugar.,"Nana enkasu’lupa’pi’nta’ dekkunen nu’tapi’ñi,",no hace su camino por cualquier lugar.,"nana enkasu’lupa’pi’nta’ dekkunen nu’tapi’ñi,",fidel_lomas,P00091
U03968,Conoce por dónde quizás abrir.,Nana luwer’apalli enkasu’lupi’pa’ ekker’chechu.,conoce por dónde quizás abrir.,nana luwer’apalli enkasu’lupi’pa’ ekker’chechu.,fidel_lomas,P00092
