pair_id,ESP_normalizado,SHIWILU_normalizado,similarity_score
U02934,"con esto prendieron fuego (los del primer grupo), cocinaron, comieron y así les hizo dormir el duende puro hueso.","asu’lek penkwanna’, akusutanna’, uranna’ wa’ki’deklli lansi’ wa’danler.",0.8581346869468689
U02935,"cuentan que dijo así el hombre que detectó, eso dijo ese soñador:","tullima nana lunanpichita’su’, tullima nana wa’lata’su’:",0.8684477806091309
U02936,van a escuchar (ruido) y en ese momento va a venir. ¡peleen!,"lauk’apetchuma’, ipa’la u’etchu. ¡idenmaku’la’!",0.8495808839797974
U02937,"desde ahora pónganse en acción les dijo a los muchachos,","nasu’ku’ ipia’laklanek itudekllima wilalusa’,",0.8532113432884216
U02938,a esos jóvenes.,nana nadi’neklusi’ma.,0.8610491156578064
U02939,unos cortaron trozos de madera para meterlos dentro de sus mosquiteros (y hacerle creer al duende que eran ellos durmiendo).,"ali’ladaper nalatuntun llituntullina’, chipetcheknenna’ lalak yakala’nna’.",0.8771320581436157
U02940,después se escondieron.,nu’anna’ insekkitullina’.,0.8633874654769897
U02941,"ahí mascaron ají, pusieron tabaco en su boca, tomaron tabaco diluido para no dormirse.","nanek nuka’ uklullina’, pinter katenñina’, pinchiyek nu’tanna’ ullina’ wichi’inpu’erkek.",0.86308753490448
U02942,dice que de verdad la tierra tembló (debido a que el duende venía).,nanek ima tekkinchi lupa’ lenmeklli.,0.8741418123245239
U02943,cuando calmó el temblor los árboles se sacudieron.,nana lupa’ lenmek’a’su’ supinak nalalusi’ma pada’sa’tulli.,0.81081223487854
U02944,las ramas de las lupunas quebradas se mantenían colgadas (ya el duende los estaba hipnotizando).,llinanlusi’ma tanpa’nen ukunñina’.,0.8642910718917847
U02945,¡más miren!,!enta’n lli’ku’!,0.8537529110908508
U02946,"¡ánimo muchachos, tengan valor, en acción! les dijo.","¡nantapiku’la’, nasu’ku’, wilalusa’! itudekllima.",0.8572683930397034
U02947,"entonces de verdad cuando llegó (el duende) pelearon, pelearon mucho rato.","nanek ima ipa’linchi ma’i... nanek tekkinchi uksik idenmallini’ma, enpu’nipi’ma idenmallina’.",0.8595287799835205
U02948,"en vano era puro hueso, pues tenía mucha fuerza.","da’pinima lansi’sa’, enpu’ni nantapillinpi’ma.",0.8613411784172058
U02949,"lo mataron, atizaron la candela y lo metieron (al fuego).","dei'tanna', pen dintunna', aku'lalatullina'.",0.8363614678382874
U02950,aunque había muerto hablaba:,chiminla'pi'n ima lunpalli:,0.8783732652664185
U02951,"ya me han muerto, ya me están quemando para que no vea más nada.","ipa' dei'tulamau'ku, ipa' kekkapalama'u'ku lli'chinpuek a'pinta'.",0.8749417066574097
U02952,"por eso me voy a convertir en garrapata, voy a ser zancudo, tábano, tabanillo negro, mosquito, mosca grandecita voy a ser, voy a estar tomando su sangre por siempre,","da'ilek i'na kua tekpa ñichek, ñichek iyun, tunka, etchu, lu'wellu, isekpila ñichek, ukladekpenma' uwapetchekpi'la enpi’walekpi'nta’,",0.9027359485626221
U02953,dijo el duende puro hueso mientras se quemaba.,tullima lansi' wa'dan uker'apan.,0.8523389101028442
U02954,"bien ardió hasta el amanecer, quedó pura ceniza.","musui'ma ukllishin uksuketchulli, pendalu'sa' llia'lli.",0.8857627511024475
U02955,uno que madrugó no se acordó nada de lo que le habían advertido (que no ventee la candela antes de que la icaren).,nana chida’su'la’sui’mi’na ñi illi’inui’ñi winter’kasu’.,0.8795706033706665
U02956,"dice que de madrugada, al levantarse, venteó la ceniza con abanico y de ahí salieron zancudos, tábanos, tabanillos negros, toda clase de insectos que no valen.","nanek ima dasu'la yunsa’n a’uluntulli, tekkinchima nanekla yunkelli iyun, tunka, etchu, dudinpu’ lli’la muinpu’a’su’.",0.8801286220550537
U02957,"algunos percibieron la ceniza que volaba. dicen que de ahí se originó la lombriz, el iluli, toda clase de enfermedades que hay en nuestro estómago, dijeron.","nu’unta’ ima lanpi’tasu’ nana pendalu’ penlu’pasu’. nanekla ima ñilli kuwer’, tuner, dudinpu’ kaluwi’ ñilli merpimapu’wek tullina’.",0.8791057467460632
U02958,"de ahí otro grupo se fue, trochando semanas, han hecho trocha.","naneklima ali’la musun pa’an, sekllintan ima simana’ ima sekllintullina’.",0.8275518417358398
U02959,"otros, dice, fueron a poner más yuca (para aprovisionarse).",ali’ladaper ima ker’ aku’pakuñina’.,0.8789632320404053
U02960,"en lo que estaban llevando, encontraron al tigre negro.",uk’apinlencha’ni’ma kelluluñiñi’ kanañina’.,0.8778920769691467
U02961,"sangraron lechecaspi, la hicieron hervir y lo esperaron.","ekkadek pektañina’, a’ukluka’llina’, wa’tenñina’.",0.8767420053482056
U02962,"cuando venía (el tigre negro), con la olla de barro y todo se lo echaron en su cabeza.","ukkapinchasik, uktalek i’la pidanantullina’ mutu’ñik.",0.8718323111534119
U02963,"la olla se rompió y le bañó toda la cara al, este, tigre negro.","ukta nudektulli ama’ladatulli nana, ma’i, kelluluñiñi’.",0.8383384943008423
U02964,"dice que mientras (el tigre negro) se revolcaba, (los hombres) se acercaron, lo picaron varias veces y lo mataron violentamente.","nana inpikanpasik ima, pa’anna’, pasek pasekka’tullina’, paki’tullina’.",0.8679831027984619
U02965,entonces un hombre viejo dijo: ahora sí éste ya nos hubiera comido a nosotros si no nos hubiéramos prevenido.,ipa’la’ka tullima ala’sa’ taserpi ipa’ asu’nta’ka ka’nansinmu’wa’ kenmu’wa’ inlli’inuinpu’a’kawa’su’ ñilli.,0.8630056381225586
U02966,¡qué clase (de personas) quizá somos! dijo (pues nos debimos prevenir desde un principio). pero ya le hemos muerto al tigre negro.,ma’pu’a’ka’wasui’pa’ ñak kua’ tullima. ipi’na dei’tulekwa’ kelluluñiñi’.,0.8736178874969482
U02967,su hembra vive dijeron.,ku’apenñen nanpipalli tan ima.,0.7987316846847534
U02968,"semanas, un mes y llegaron a moyobamba.","sekllintulli iñer uklli, ala’ simana’, katu’ simana’, kala simana’, ala’ dukerkek ima ektu’llina’ muyunpak. hicieron trocha todos los días, una semana, dos semanas, tres",0.8389044404029846
U02969,dice que se fueron a ver los pastos. ¿qué es esto? dijeron viendo el pasto.,lli’kuñini’ma panpateklu’lusa’. ma’lusa’ asu’? tullini’ma panpateklu’ lli’anna’.,0.8742157220840454
U02970,"calladitos pasaron (el viento se levanta, dice, cuando se pasa haciendo bulla).",ta’tushalai’ni’ma nakutullina’ (tanluwa ima yunsanpalli lamapu’nna’ nakuerkasu’).,0.8603818416595459
U02971,"por eso ellos se fueron calladitos, caminaron cuidadosamente sin hacer ruido.","nawei’mi’na nana malek ima nawa’ ta’tushalanna’ pa’llina’, ta’tushalanni’ma dekkuntullina’.",0.880964994430542
U02972,"después de pasar (ese lugar peligroso), amaneciéndose, llegaron a moyobamba.","naku’tanni’ma, ukllinantanna’, ektu’llina’ muyunpak.",0.8825368881225586
U02973,cuentan que cando llegaron a moyobamba los que hablaban en lengua inca los quisieron matar.,"ektu’sik ima muyunpak, nana inka’ la’la’ lunlusa’ler ima, yadi’tudeklli.",0.8758107423782349
U02974,"entonces, dice que había uno que entendía la lengua shiwilu.",da'ilek ala'si'mi'na lachik'apalli asu' shiwilu la'la'.,0.8979465961456299
U02975,"él ha explicado: a ellos no los traten así, a ellos no los maten, ellos no han venido a matar dijo el intérprete.","naneima a’lachiktulli aner yanu’tudektama’ asu’ yadi’tudektama’, nawa’ uk’i’ñina’ ya’di’nna’ tullima nana a’lachikta’su’.",0.8831150531768799
U02976,"dice que ahí había una autoridad, ahí había gobernante.","wa'an tullima nanek, nanek wa’an ñiwiñi.",0.8709560036659241
U02977,el gobernante los llamó y tras llamarles les preguntó: -¿qué cosa queriendo han venido?,"nana wa’anler peklu’deklli, peklu’dek’an itulli: -¿ma’i’na luwantanma’ uklama’?.",0.8817662000656128
U02978,-queriendo conocer hemos venido.,-yaluwer’amudek ukllidek.,0.855625331401825
U02979,"a otra gente que han venido de otros pueblos queremos verles, a la gente blanca.",ali’la muda’ nerñinanluklan weklusa’ yalli’dekllidek dadapu muda’lusa’.,0.8562137484550476
U02980,por eso hemos venido dijeron.,nana nu’amudek ukllidek itullini’ma.,0.8411469459533691
U02981,ahí efectivamente apareció un hombre blanco. al verlo se asustaron de ver lo que nunca antes habían visto.,"tekkinchi ala’sa’ dadapu mudi’ma lli’tulli. lli'anna’ imanantullina’, lli’anna’ ñi enpi’ lli’inpu’erkasu’.",0.8434799909591675
U02982,"entonces cuando amanecieron, otro día cuando amanecieron nuevamente dijeron ya queremos volver.","nanek ukllinantanna', ali'la uklli ukllinantununta'nna' tullina' yadanta'llidek.",0.868661642074585
U02983,tras volver (a jeberos) contaron: mucho en otros pueblos tienen casa embarrada (tarrajeada).,adencha'nni'ma luncha'llina': enpu'nipa' ali'la ñinanluk lupa'paperpidek'wañina'.,0.8557507991790771
U02984,"sin embargo, aquí ninguno de nosotros tiene casa embarrada así dijeron los que se habían ido a ver.",kenmu'wi'na asek ñiden lupa'paperwi'ñi tullima nana lli'tukunlusa'.,0.8705624938011169
U02985,"de ahí, otro grupo se fue otra vez colocando puentes.",nanekla ali'la musun pa'nunta'lli pentunanlusa' aku'pilan.,0.8658786416053772
U02986,"después de eso, nuevamente se fueron otros más.",naneklaka insichidañina'.,0.8238807916641235
U02987,"de ahí ya no quisieron hilar, ya no desmotaban el algodón, ya no hacían ovillo.","nanekla ñi a’pinta’ yapitetchi’ñina’, ñi ananchi’ñina', ñi asu’ pankuellinchi’ñina’.",0.86310875415802
U02988,ya no hilaban porque habían visto las telas (en moyobamba).,pitetchi’ñina’ ipa' nana kapiña’su’ lli’anna’.,0.8395920991897583
U02989,"al descrubir eso, lo que hilábamos se terminó.",maweklima kanana kenmu’wa’ pitetcha’kawa’su’ ta’wantulli.,0.8600254058837891
U02990,"al regresar de allí hablaron por ahí vive gente blanca, de ojos azules, de ojos claros.","nanekla adenchenna' luncha'llina' nanalupa' dadapu muda' nanpipalli, kañellu'ladatusu, adawa'ladatusu.",0.8531502485275269
U02991,"algunos parece que no tuvieran ojos, porque son de otra raza dijeron antes.","un’unta’ ma’lusa’ ladawi’ñinpu’su’ lli’tulli, nerñinanlukla nanna’ tullina’ napi’.",0.872389018535614
U02992,cuentan que de ahí se trajeron al cura raptándolo por la noche.,"naneklimaka, pacher kencha’llina’ apetchanna’ dekpilli.",0.8665779232978821
U02993,"regresando por ese camino dijeron: por ese camino hay bastante comida, hay de todo.","nana inchilalalupa’ adencha’nni’ma luncha’llina’: enpu’nipa’ uran ñilli nana inchilalalupa’, dudinpu’ ñapalli.",0.8874313831329346
U02994,otro grupo se fue por ahí mismo queriendo conocer. volviendo ellos también hablaron.,"ali'la musu'nti'ma pa'lli nanalupa'pi'la, yaluwerkun. adencha'n nananta' luncha'lli.",0.8471002578735352
U02995,dice que ahí se puso de pie un viejo y dijo: ahora sí hemos conocido otro pueblo. porque ya se aproxima el día del perecimiento (el día del fin) estamos así.,nanek ima ala’sa’ taserpi waneran tulli ipa’la’ka ali’la ñinanlu’ luwetchulekwa’. ipa’ wer’uklli kawi’ta’su malek u’apalekwa’.,0.8935316801071167
U02996,"dijo una viejita, ella tuvo una visión, soñó que seguramente muchas enfermedades llegarían.","tulli ala’sa’ tasellunsha, nanima wa’adik tulli, wa’datulli, enpu’ninchipa’ kaluwi’ ektu’kerechu.",0.8621332049369812
U02997,"van a experimentar cambios estas mujeres, los jóvenes, los viejos, los abuelos dijo.","nerpi’lantetchuna’ asu’ kaiklusa’, nadi’neklusa’, taserpilusa', papinkulusa’ tullima.",0.8446240425109863
U02998,"cuentan que de verdad por ese camino llegaron los que vinieron a conocer (jeberos), los wiracochas, los blancos.","tekkinchima nana inchilalalupei'ma ukllina' luwerkellusa', wa'danlusa', dadapu muda'lusa'.",0.8560280799865723
U02999,de esa manera construyeron el camino de moyobamba.,nu'siklimaka asu’ muyunpa inchilala nu’tullina’.,0.809686005115509
U03000,las abuelas ya finadas dijeron: nosotros somos los culpables de que ahora los señores vengan y nos hagan la vida imposible sin motivo.,tullina’ amiku’lusa’ kuda usha’wañidek asu’ ipa’la wa’danlusa’ uk’anna’ llikanerchi’ñinerkenmu’wa’.,0.8825100660324097
U03001,"así como algunos maltratan a sus hijos a cada instante, así estas dos personas (nos maltratan a nosotros)8 dijeron en una reunion hablando.","ma'lusa', nu'unta' willina' llikanetchi'ñina' nanapu’tullinerkenmu’wa’, asu’ katu’shadaper tullina' ima idiuntunna' lunna'.",0.8931204080581665
U03002,"lloraron entre ellos, se besaron las manos, así dijeron como dialogando con sus compadres. ahí bebiendo todas estas cosas hablaban. 8 probablemente el narrador hace alusión a los espa ñoles conocidos como apu’tek y sekputchek. véanse las narraciones siguientes.","inwellektanna', inmusha'iteklanna', tullini'ma kunpallinenna' luntanna'pu'su'. nanek uwanna', tusu'sa' luñina'.",0.8300645351409912
U03003,lo que ellos hablaron y nosotros escuchamos cuando éramos niños eso estamos contando.,nawa' lu'rnka'su' kudanta' laukta'kudeksu' wilakudek ñamudek lunpallidek.,0.8513306379318237
U03004,"así, de esa manera, llegaron a moyobamba decían los abuelos ya finados.",nu'sik nu'eklima nana muyunpak ektu'llina' tullina' papinkuku'lusa'.,0.843209445476532
U03005,dice que ahí algunos (españoles) les decían (a los shiwilu) traigan a sus hermanas para vendérnoslas.,nanek ima nu'unta' itudekllina' kerku' sha'wapenma' uku'lakeru'kudek.,0.8835970163345337
U03006,"algunos que obedecieron llevaron a sus hermanas, las llevaron a vender, y les dieron mucho dinero.","nu'unta' latekta'sui'ma ekpa'n sha'wan uku'latukun, enpu'nipa' kulliker enka'llina'.",0.8751518130302429
U03007,"diez años, catorce, quince, como mujeres (de los españoles) se fueron. a todas las fueron a vender.","shunka' ekkilala, shunka' ínkatu', shunka' alei'teklun ku'apellusa'pu'su' pa'llina'. iñer uku'latukun.",0.8685774803161621
U03008,"una vez que las vendían, (los hermanos) se escondían y las abandonaban, se venían (a jeberos) dejándolas.","uku'latudek'anna', insekkilapidek'anna', uk'lapincha'dekllina' nana.",0.8855468034744263
U03009,(las mujeres) lloraban bastante y después se acostumbraban.,wellek'apawi'ni'ma tekkiyallina'.,0.8362274169921875
U03010,"cuando ya pasaban veinte años ahora sí, vayan a su pueblo, les decían los viejos, este, los que tenían mal corazón.","katu' shunka' ekkilala ñisik ima ipa'a'ka panta'ku' ñinanlu'penmek, itudekllina' nana taserpiku'lusa', ma'i, mukankinpu'lusa'.",0.8679200410842896
U03011,"de esa manera ahora nuestro pueblo ha crecido, gentes de otros lugares viven, otras mujeres vienen, traen enfermedades.","nu'siklimaka ipa'la asu' ñinanlu'mapu'wa' susulli, nerpi'la muda'lusa' nanpillina', nerpi'la ku'aper uk'apalli, kaluwi' ker'apallina'.",0.8819674849510193
U03012,"todas esas cosas, porque dios quiere, estamos cambiando.","nanadaper ima, yus luwanta'su' malek, nana nu'apilalekwa'.",0.8623261451721191
U03013,ahora las mujeres se pintan sus caras.,ipa'la asu' shaya'lusa' inllinsellina' asu' ladanenna'.,0.8454165458679199
U03014,los culpables son los que abrieron el camino a moyobamba.,nana usha'wañen muyunpa inchilala ekketcherka'su'.,0.8596898317337036
U03015,"sin embargo, ahora decimos está bien, eso sí viéndoles nosotros también nos cortamos nuestros cabellos, hablamos el castellano dijeron los abuelos ya finados.","da'ilek, ipa'la tulekwa' mullin, nanekla nana’ka lli’akwa’ kenmu'wa'nta' ipa'la enchekmapu'wa' dektuntulekwa', lunekwa' asu' kaschilla', tullina' papinkuku'lusa'.",0.8407686948776245
U03016,"se sentaban, sentían pena y a veces insultaban a los que habían ido (por primera vez a moyobamba).","du'anna', wa'inutanna', nerpi'pu' ñiper'dekllina' nana pa'lusa'.",0.8903458118438721
U03017,no se vayan por ese camino decía un abuelito.,aner nanalupa' yapa'tama tullima ala'sa' papinkusha.,0.8540554642677307
U03018,"allá, decían.","da'ilek, ali'ladaper tullina' saka'tunan dunkerpatekkudek nanalupa' pa'achidek, tullima. sin embargo, otros opinaban a buscar trabajo tenemos que ir por",0.8318862318992615
U03019,así seguía hasta que trajeron por acá (por jeberos) mujeres adineradas.,nu'apileklima kencha'llina' inalupa' ku'apellusa' kullikerwanlusa'.,0.8209599852561951
U03020,dice que cargadas en la espalda las trajeron queriendo hacerles conocer.,pipekdek'anni'ma kencha'dekllina' ya'luwerdek'anna'.,0.8474231958389282
U03021,"al cura cargándolo en la espalda lo traían ¿ahora quién va a estar cargando al cura?, dijeron.","pacher’ pipek'anna' kerapencha'llina' ¿ipa'li’na denler pacher’ pipek'apetchu?, tullina'.",0.883877158164978
U03022,"antes cuando yo era niño he escuchado que en ese camino de moyobamba perecieron, el duende puro hueso les comió dijeron.","napi’, kuanta’ wilakuñamu laukta’kasu’ nana muyunpa inchilalak taker’llina’, lansi’ wa’danler ka’deklli tullina’.",0.8798533082008362
U03023,"a algunos se los comió el tigre negro, cuando volvieron a ir los mataron.","nu'unti'ma kelluluñiñi'ler ka'deklli, pa'nunta'nni'ma ipa' di'tullina'.",0.8639272451400757
U03024,"ahora tal vez sólo el tigre negro hay, tengan mucho cuidado, no se deja ver más.","ipa'linchi kelluluñiñi'pa' ñapa'n, inlli'inuku', ya'nlli'tapi'ñi a'pinta'.",0.8703473210334778
U03025,"nadie lo ve, no se deja que lo vean, así.","ñidenler lli'api'ñi, yaya’nlli’chi’ñi, nu’su’.",0.8198606967926025
U03026,"ahora más tienen aretes, tienen collar, aprendieron a leer y escribir. algunos tienen dinero.","ipa'la a'pinta' asunwekwañina', miduwañina', kerka' ñinchillintullina'. nu’unta’ kulliker’wañi.",0.8842251896858215
U03027,lo que hablaron las abuelitas ya finadas se esta cumpliendo ahora.,amiku'lusa' lu’rnka'su'pi'la nana ipa' innitapallin ipa'la.,0.8334132432937622
U03028,"¡imaginate, ellos sin saber leer!","enta'n, nawa' kerka' ñinchilli'npu'la'pi'na'.",0.8344301581382751
U03029,"sin embargo, ellos viendo a los astros (decían) miren por qué reverbean las estrellas, después se vuelan (las estrellas fugaces).","da'ilek i'na, pi'tandulalusa' lli'anna', lli'ker, ma’pu’n ipa’ asu’ tandula ulu’ ulu’tulli, nu’an pennu’lli.",0.8655362129211426
U03030,"eso a nosotros nos está diciendo así van a volar ustedes también algún día, cuentan que dijeron las abuelas ya finadas.","nani'na kenmu'wa' itapallinerkenmu'wa' u'su' pennu'chuma' kenmama'nta' enpi' uklli, tullina' ima amiku'lusa'.",0.858404278755188
U03031,algún día en un fierro viejo que vuela ustedes también van a viajar.,enpi' uklli pen ala'sa' wa'natek pennu'a'su' kenmama'nta' pa'achuma'.,0.8454087972640991
U03032,"en otro fierro que corre también tú, ustedes van a viajar cuando nosotros perezcamos, decían las abuelitas.","ali'la wa'natek tekka'a'su' nanek kenmanta', kenmama'nta' pa'achuma' kuda ipa' chimiansekudek, tullina' amishala.",0.8765231966972351
U03033,a eso dijeron ¡cuánto hemos sufrido para abrir el camino a moyobamba! dijeron.,nana nani'na itullina' ma'pu'si'pa' insekluteñek muyunpa inchilala yaekketchakwa' tullina'.,0.8629131317138672
U03034,"ahora conocemos a otras gentes, conocemos a los que hablan otra lengua.","ipa’la’ka luwetchudekllina' ali'la muda'lusa', luwetchudekñina' nerpi'la lunlusa'.",0.8815276026725769
U03035,"algunos mezquinaban. volviendo de moyobamba no querían contar cómo habían visto a las señoras, ni querian contar más, sin despedirse se iban.","nu’unti’ma aper’kulli. yalun’i’ñi uncha'n muyunpakla ma'pu'si'pa' lli'lli senñulalusa', ñima nanapinta' yalun’i’ñi, ta'tula'nna' pa'llina'.",0.8661195039749146
U03036,"desde entonces, ahora todos uno y otro lugar nos vamos a conocer.","nanekla, ipa'li'na iñer inapu'su' pa'akwa' luwetllekwa'.",0.8685359954833984
U03037,lo que han anunciado los abuelos ya finados algún día ustedes con sus madres ya no van a estar caminando.,ter'kasu'pi'la papinkuku'lusa' enpi' uklli kenmama' awapenma'lek pa'api'nchuma'.,0.853222131729126
U03038,"¡a que ciudad quizá van a ir! a otra ciudad desconocida van a ir, a moyobamba ya no van a ir más.","¡enñupa’ ñinanlu' ipa' pa'achuma'! ali'la ñinanlu'lupa' pa'achuma', muyunpalupa' a'pinta' pa'api'nchuma'.",0.8438031673431396
U03039,"de ahí dijo un viejo estos que están viajando en algún momento van a traer lo que hacen de fierro, volando va a venir dijeron.",nanekla tulli ali'la papinku asu' pa'apalusa' enpulila keretchuna' nana wa'nakla nu'ter'kasu' pennu'pilerpachi uk'etchu tullini'ma.,0.857309877872467
U03040,"hoy estamos viendo. estamos viendo todo lo que va aconteciendo años, semana, mes, año.","ipa'li'na ipa' lli'apalekwa'. lli'apalekwa' ma'pu'si'lipa' nakupilalli ekkilalalusa', simana', duker, ekkilala.",0.8818925619125366
U03041,cuando nosotros perezcamos qué cosas quizá aparecerán dijeron antes.,kenmu'wa' chimiansikwa' ma'ilipa' lli'tetchu tullini'ma napi'.,0.850196361541748
U03042,"se fueron hasta moyobamba, regresaron, tuvieron reuniones y hablaron.","muyunpak walek pa'anna', adencha'nna', indiuntunna' luñina'.",0.8678455352783203
U03043,"así vamos a ser nosotros, nos van a perjudicar dijo un abuelo.","nu'aterwa' kenmu'wa', utekkwa'pu'llinerkenmu'wa' tullima ala'sa' papinku.",0.8833486437797546
U03044,"tratándonos así todas esas cosas nosotros hemos aprendido de otros cuando éramos niños, sentándonos muy cerca a su lado.","nu'taminerkenmu'wa' nanadaper a'ka asu' kudanta' ñinchipa'tullidek wilakudek ñamudek, du'pa'dek'amudek.",0.9015111923217773
U03045,hemos escuchado lo que han hablado aquellos que hicieron el camino a moyobamba.,laukdekllidek lu’rnkasu' nana asu' muyunpa inchilala nu'ter'kasu'.,0.858500599861145
U03046,"toda cosa había ahí, cuando han dicho he escuchado.","dudinpu' ñiwiñi nanek, ta'ser lauktulek.",0.8676766157150269
U03047,sólo eso he hablado. ahora me voy a levantar y me voy a ir por otra parte.,nanasa' lunek. ipa'li'na kua yunsanpateku nellupa' pa'achek.,0.8879547119140625
U03048,¡ojalá alguna vez llegue escrito esto que estamos hablando!,¡ma'allimi'na enpi' uklli llinserpi namasu' lunpa'kawa'su' ektu'nchinaa!,0.8681570291519165
U03049,para que mis hijos y los hijos de todos nosotros lo lean y que ellos también conozcan.,"wilawek wilamapu'wa'lusa' lli'erkek, nawa'nta' luwetcherkek.",0.874925434589386
U03050,así hablaron los antiguos….,nu'sui'ma luñi taserpiku'lusa'.....,0.8615802526473999
U03051,"meses a veces lloraban, tomándose de las manos, besándose las manos, por todas esas cosas lloraban.","duker nerpi’pu' wellekllina', inpilli'iteklatanna', inmusha'iteklanna', nanadaper malek wellekllina'.",0.8804218769073486
U03052,"lo que contaron he escuchado, que por causa del camino de moyobamba algunos se terminaron.","ta'ser lauktulek, asu' muyunpa inchilala malek, nu'unta' taketllina'.",0.8563303351402283
U03053,"hasta aquí nomás les voy a contar sobre moyobamba. jeberos, julio 2007",nanek waleksa' winterkenma' asu' muyunpaki.,0.8307610154151917
U03054,"ahora les voy a contar cómo quiza cuando vivían los antiguos indios shawala pelearon contra los que vinieron de otro pueblo, los catellano- hablantes.","ipa'la' winterkenma' ma'pu'si'pa’ napi’ shawala kenma’ ñapanna’pi’la idenmalli'na' asu' nerñinalukla uklusa’lek, kaschilla lunlusa’.",0.8510595560073853
U03055,entonces les voy a contar. ¡escuchen!,enta' winterkenma'. ¡lawekku'!,0.8739477396011353
U03056,"dice que, antiguamente, (los españoles) los maltrataban, les reñían, los paleaban, los hacían trabajar hasta muy tarde.","napi' ima llikanetchudek'i'ñina', yutudekllini'ma, llipu'tudekllini'ma, er'washinchi walek a'saka'tudekllina'.",0.8744603395462036
U03057,"por eso dice, una mujer llamada malallina9,","nana malek imi'na, ala'sa' shaya' llillinen itullina' malallina,",0.8546198010444641
U03058,"malallina solita, en el día y en la noche, elaboró su masato llenando toda su casa (con la bebida), 9 malallina es la adaptación del nombre español magdalena. en esta traducción hemos optado por mantener la forma shiwilu malallina.","malallineima ñañashasa', ukllilek dekpilli'lek, uklulu' nu'ta'n, iñer pideknen a'muetchan,",0.8506231307983398
U03059,y cuando (los shawala) estaban pasando a trabajar con esos castellano-hablantes los llamó y les dijo:,nakupila'ser yasaka'tanna' nana kaschilla lu'nsu'lek peklu'dek'an itudeklli:,0.8590013980865479
U03060,"señores, ¡vengan y pasen a beber!","yuyu'lusa', ¡da'kerku' u'ku!",0.8580005168914795
U03061,"les voy a dar de beber la chicha punta, su espuma les voy a dar de beber.","a'urkenma' uklupidek, dinpunen a'urkenma'.",0.8617435097694397
U03062,diciéndoles así les ha hecho entrar y les dijo.,itudek'an ima a'da'dekan ima itudeklli.,0.8612807989120483
U03063,¡vamos a matarlos a estos dos10!,¡enchuku' di'tawa' asu' katu'ta'!,0.8293260335922241
U03064,"nosotros somos bastantes, ellos son doscitos nomas.","kenmu'wa' wapu'mu'wa', ma'ki'na asu' katu'shadapersa'.",0.8706828951835632
U03065,"no se cansan de reñirnos, no dejan de pegarnos, ¿acaso eso es bueno?","tukaner'chi'ñinerkenmu'wa', llikaner'chi'ñinerkenmu'wa', ¿nana’cha mulli?",0.859769344329834
U03066,¿les gusta a eso a ustedes?,musu' a’cha kankantulama' kenmama'.,0.8391223549842834
U03067,!pónganse de pie como varones! 10 se refiere a las autoridades españolas conocidos como apu’tek y sekputchek. léase el texto siguiente.,¡wanerku' enmu'pinenpu'su'!,0.8067101240158081
U03068,"cómo yo siendo mujer (me rebelo), les estoy diciendo a todos párense, les pido a todos que se pongan de pie. así se van a parar, ahí está.","ma'pu'si'na kua ku'aperku ñamu... iñer itapallenma' wanerku', nu'su' waneretchuma', ma'ata'na.",0.8883277177810669
U03069,ahí está echado un shungo (palo sangre). ¡hagan mazos.,unkuenñan pek kua'palli. ¡llisanala nu'tu'ku'!,0.844991147518158
U03070,con eso vamos a golpear sus cabezas para matar a esos wiracochas!,nana'lek llipu'mutu'tan dei'tawa' nana wa'dan!,0.8494899868965149
U03071,"-¿por qué vamos a matarlos?, dijo un viejo.","– ¿ma'ki'na nu'taterwa?, tullima ala'sa' taserpi.",0.8795247077941895
U03072,"- ¡no, cállate tú! quizás tú quieres que te sigan maltratando.","-!ma'sha, ta'tuler kenma! kenmeipa' luwantula llikanerchapinpu'erkensu'",0.8845986127853394
U03073,"tal vez querrás estar viendo que a tu esposa, a tu hija, a tus hijos varones los estén azotando.","nanipa' luwantula' yalli'apalinpa' sadanpen, teklapinpen, erkunpenlusa' llipu'taperkasu'.",0.8840217590332031
U03074,"así vamos a hacer entonces, dijeron haciendo mazo.",nu'awa' nu'pachi tanni'ma llisanala nu'tanna'.,0.8568891286849976
U03075,buscaron a los yupaneros.,ma'i silutulusa' dunkerllina'.,0.8335747122764587
U03076,"cuando tenían todos sus tambores, cuando yupaneaban se encontraron en la misma puerta de apu’tek.",tuntunwanta'ser silututa'ser inkapetllina' apu'tekku' unkunanñik'inchi.,0.8391443490982056
U03077,viendo apu’tek que estaban bien enojados corrió y se escondió en su dormitorio.,lli'an ima apu’tekku' enpu'nipa' yupilerkasu'tekka'lli insekkitulli wicha'pek.,0.8605822324752808
U03078,los del grupo del malallina entraron y encontraron solamente a sekputchek.,nana malallinalek ñapalusi'mi'na danker'kuñina' kani'ñina' sekputcheksa'.,0.7879559993743896
U03079,"encontrándole, a él nomás lo revolcaron golpéandolo y lo mataron.",kananna' nanasa' llikantullina' dei'tullina'.,0.8505687713623047
U03080,entonces salieron a buscarlo (a apu’tek).,nu'anna' yunsu'llina' yadunkeranna'.,0.835906982421875
U03081,"lo vieron corriendo hacia el pampayacu, lo siguieron pero no lo alcanzaron.","lli'llini'ma tekka'pilasik panpadeklupa', tupitullina' ñi kasek'i'ñina'.",0.8101215362548828
