pair_id,column,rule_name,before,after
P01823,SHIWILU,lowercase,TUPITAWA',tupitawa'
P01824,ESP,lowercase,Comamos aquí.,comamos aquí.
P01824,SHIWILU,lowercase,WERANWA' ASEK,weranwa' asek
P01825,ESP,lowercase,Practiquemos.,practiquemos.
P01825,SHIWILU,lowercase,IMPALERIAWA',impaleriawa'
P01826,ESP,lowercase,Sentémonos.,sentémonos.
P01826,SHIWILU,lowercase,DU'AWA',du'awa'
P01827,ESP,lowercase,Levantémonos.,levantémonos.
P01827,SHIWILU,lowercase,YUNSANWA',yunsanwa'
P01828,ESP,lowercase,Escucha atentamente.,escucha atentamente.
P01828,SHIWILU,lowercase,LAU'KER' MUSU',lau'ker' musu'
P01829,ESP,lowercase,¡Escucha esto!,¡escucha esto!
P01829,SHIWILU,lowercase,¡LAU'KER' ASU'!,¡lau'ker' asu'!
P01830,ESP,lowercase,¿Puedo acompañarle?,¿puedo acompañarle?
P01830,SHIWILU,lowercase,¿YENNITULEK KA'TAN'AN'SU'?,¿yennitulek ka'tan'an'su'?
P01831,ESP,lowercase,¿Puedo acompañarles?,¿puedo acompañarles?
P01831,SHIWILU,lowercase,¿YENNITULEK KA'TAN'AN'MASU'?,¿yennitulek ka'tan'an'masu'?
P01832,ESP,lowercase,¿Puedo unírmeles?,¿puedo unírmeles?
P01832,SHIWILU,lowercase,¿YENNITULEK PIPER'AN'MASU'?,¿yennitulek piper'an'masu'?
P01833,ESP,lowercase,Muévase ya.,muévase ya.
P01833,SHIWILU,lowercase,LENME'KER' IPA,lenme'ker' ipa
P01834,ESP,lowercase,Nadie gritó.,nadie gritó.
P01834,SHIWILU,lowercase,ÑIDEN LAMAPUI'ÑI,ñiden lamapui'ñi
P01835,ESP,lowercase,Nadie escucha.,nadie escucha.
P01835,SHIWILU,lowercase,ÑIDEN LAUK'TAPI'ÑI,ñiden lauk'tapi'ñi
P01836,ESP,lowercase,Demuéstramelo.,demuéstramelo.
P01836,SHIWILU,lowercase,A'LLI'U,a'lli'u
P01837,ESP,lowercase,Dilo claramente.,dilo claramente.
P01837,SHIWILU,lowercase,TUKER' TEKINCHIWALEK,tuker' tekinchiwalek
P01838,ESP,lowercase,¿Empezamos?,¿empezamos?
P01838,SHIWILU,lowercase,¿TENMIANSU'TER?,¿tenmiansu'ter?
P01839,ESP,lowercase,¿Comenzamos?,¿comenzamos?
P01839,SHIWILU,lowercase,¿TENMIANSU'TER?,¿tenmiansu'ter?
P01840,ESP,lowercase,¿Quiere bailar?,¿quiere bailar?
P01840,SHIWILU,lowercase,¿YALANSA'LLI?,¿yalansa'lli?
P01841,ESP,lowercase,¿Bailamos?,¿bailamos?
P01841,SHIWILU,lowercase,¿LANSA'WA?,¿lansa'wa?
P01842,ESP,lowercase,La cogieron.,la cogieron.
P01842,SHIWILU,lowercase,PILLI'TULLINA',pilli'tullina'
P01843,ESP,lowercase,Estaba llorando.,estaba llorando.
P01843,SHIWILU,lowercase,WELLIEK'APAWIÑI,welliek'apawiñi
P01844,ESP,lowercase,¿Debería cerrar?,¿debería cerrar?
P01844,SHIWILU,lowercase,¿UNKU'TUWINANSIN?,¿unku'tuwinansin?
P01845,ESP,lowercase,Apareció humo.,apareció humo.
P01845,SHIWILU,lowercase,LLI'TULLI KELLIU,lli'tulli kelliu
P01846,ESP,lowercase,Fumar apesta.,fumar apesta.
P01846,SHIWILU,lowercase,U'WA'TAK ANALLI,u'wa'tak analli
P01847,ESP,lowercase,Estuvo cerca.,estuvo cerca.
P01847,SHIWILU,lowercase,ÑAPAWIÑI KAWIK,ñapawiñi kawik
P01848,ESP,lowercase,¡Increíble!,¡increíble!
P01848,SHIWILU,lowercase,¡LATEK'I'NEK!,¡latek'i'nek!
P01849,ESP,lowercase,Es correcto.,es correcto.
P01849,SHIWILU,lowercase,MULLINCHA',mullincha'
P01850,ESP,lowercase,Es evidente.,es evidente.
P01850,SHIWILU,lowercase,LATEK'LANAÑI,latek'lanañi
P01851,ESP,lowercase,Está claro.,está claro.
P01851,SHIWILU,lowercase,LATEK'LA NAÑI,latek'la nañi
P01852,ESP,lowercase,Es obvio.,es obvio.
P01852,SHIWILU,lowercase,LATEK'LA NAÑI,latek'la nañi
P01853,ESP,lowercase,Es ese.,es ese.
P01853,SHIWILU,lowercase,NUKA'A NANA,nuka'a nana
P01854,ESP,lowercase,Qué malo.,qué malo.
P01854,SHIWILU,lowercase,MUKANKANINPU',mukankaninpu'
P01855,ESP,lowercase,Ellos aplaudieron.,ellos aplaudieron.
P01855,SHIWILU,lowercase,NAWA' INLLIPU'ITEKLATULLINA',nawa' inllipu'iteklatullina'
P01856,ESP,lowercase,Le preguntaron.,le preguntaron.
P01856,SHIWILU,lowercase,LEK'KLLINA',lek'kllina'
P01857,ESP,lowercase,Ambos murieron.,ambos murieron.
P01857,SHIWILU,lowercase,NU'MISANSU' CHIMIÑINA',nu'misansu' chimiñina'
P01858,ESP,lowercase,Tienen vino.,tienen vino.
P01858,SHIWILU,lowercase,A'ÑAPALLINA' VINU',a'ñapallina' vinu'
P01859,ESP,lowercase,Ellos discutieron.,ellos discutieron.
P01859,SHIWILU,lowercase,NAWA' INYUTULLINA',nawa' inyutullina'
P01860,ESP,lowercase,Quieren más.,quieren más.
P01860,SHIWILU,lowercase,LUWANTULLINA' A'PINTA,luwantullina' a'pinta
P01861,ESP,lowercase,Estaban muertos.,estaban muertos.
P01861,SHIWILU,lowercase,ÑAPAWIÑINA' CHIMIPI,ñapawiñina' chimipi
P01862,ESP,lowercase,Estaban enfermos.,estaban enfermos.
P01862,SHIWILU,lowercase,ÑAPAWIÑINA' KALUWI'SU',ñapawiñina' kaluwi'su'
P01863,ESP,lowercase,Ellos ayudarán.,ellos ayudarán.
P01863,SHIWILU,lowercase,NAWA' KATU'PA'TECHUNA',nawa' katu'pa'techuna'
P01864,ESP,lowercase,Trabajan mucho.,trabajan mucho.
P01864,SHIWILU,lowercase,SAKA'TULLINA' NAKUSU',saka'tullina' nakusu'
P01865,ESP,lowercase,Atacarán.,atacarán.
P01865,SHIWILU,lowercase,PANPER'ECHUNA',panper'echuna'
P01866,ESP,lowercase,Ellos atacarán.,ellos atacarán.
P01866,SHIWILU,lowercase,NAWA PANPER'CHECHUNA',nawa panper'chechuna'
P01867,ESP,lowercase,Vienen.,vienen.
P01867,SHIWILU,lowercase,UK'APILELLINA',uk'apilellina'
P01868,ESP,lowercase,Están fatal.,están fatal.
P01868,SHIWILU,lowercase,MUINSU' ÑAPALLINA',muinsu' ñapallina'
P01869,ESP,lowercase,Están dentro.,están dentro.
P01869,SHIWILU,lowercase,KINEKLA' ÑAPALLINA',kinekla' ñapallina'
P01870,ESP,lowercase,Piénsatelo.,piénsatelo.
P01870,SHIWILU,lowercase,INLLI'INUKER',inlli'inuker'
P01871,ESP,lowercase,Piénsalo.,piénsalo.
P01871,SHIWILU,lowercase,INLLI'INUER',inlli'inuer'
P01872,ESP,lowercase,Este funciona.,este funciona.
P01872,SHIWILU,lowercase,ASU' SAKA'TECHU',asu' saka'techu'
P01873,ESP,lowercase,Falta Tomás.,falta tomás.
P01873,SHIWILU,lowercase,PAWANPALLI CHUMA,pawanpalli chuma
P01874,ESP,lowercase,Tom canta.,tom canta.
P01874,SHIWILU,lowercase,TOM TULUNER'LLI,tom tuluner'lli
P01875,ESP,lowercase,Tom recordó.,tom recordó.
P01875,SHIWILU,lowercase,TOM LLI'INUTULLI,tom lli'inutulli
P01876,ESP,lowercase,Tom entendió.,tom entendió.
P01876,SHIWILU,lowercase,TOM LACHEK'LLI,tom lachek'lli
P01877,ESP,lowercase,Tom luchará.,tom luchará.
P01877,SHIWILU,lowercase,TOM IDENMECHU,tom idenmechu
P01878,ESP,lowercase,"¡Tom, respóndeme!","¡tom, respóndeme!"
P01878,SHIWILU,normalize_comma_space,"¡TOM , NA'PIU!","¡TOM, NA'PIU!"
P01878,SHIWILU,lowercase,"¡TOM, NA'PIU!","¡tom, na'piu!"
P01879,ESP,lowercase,Ten cuidado.,ten cuidado.
P01879,SHIWILU,lowercase,INLU'UK'TUKER',inlu'uk'tuker'
P01880,ESP,lowercase,Somos médicos.,somos médicos.
P01880,SHIWILU,lowercase,LULENTUTEK NUKA'KAWA',lulentutek nuka'kawa'
P01881,ESP,lowercase,Bebimos mucho.,bebimos mucho.
P01881,SHIWILU,lowercase,NAKUSU' ULLIDEK,nakusu' ullidek
P01882,ESP,lowercase,Le perdonamos.,le perdonamos.
P01882,SHIWILU,lowercase,TA'ITULA'LLIDEK,ta'itula'llidek
P01883,ESP,lowercase,Necesitamos ganar.,necesitamos ganar.
P01883,SHIWILU,lowercase,LUWANTULLIDEK KANA'TAK,luwantullidek kana'tak
P01884,ESP,lowercase,Necesitábamos ayuda.,necesitábamos ayuda.
P01884,SHIWILU,lowercase,LUWANTULLIDEK KATU'PA',luwantullidek katu'pa'
P01885,ESP,lowercase,Deberíamos ayudar.,deberíamos ayudar.
P01885,SHIWILU,lowercase,KATU'PA'TUWINANSU',katu'pa'tuwinansu'
P01886,ESP,lowercase,Fuimos culpados.,fuimos culpados.
P01886,SHIWILU,lowercase,A'APITULLINER'KUDEK,a'apitulliner'kudek
P01887,ESP,lowercase,Estábamos bromeando.,estábamos bromeando.
P01887,SHIWILU,lowercase,SI'LENTAPAWIÑIDEK,si'lentapawiñidek
P01888,ESP,lowercase,Estaremos felices.,estaremos felices.
P01888,SHIWILU,lowercase,MUSU' ÑAPE'CHIDEK,musu' ñape'chidek
P01889,ESP,lowercase,Ahí estaremos.,ahí estaremos.
P01889,SHIWILU,lowercase,NANEK ÑAPATERWA',nanek ñapaterwa'
P01890,ESP,lowercase,Lo pintaremos.,lo pintaremos.
P01890,SHIWILU,lowercase,LLINSERLLIDEK,llinserllidek
P01891,ESP,lowercase,Te salvaremos.,te salvaremos.
P01891,SHIWILU,lowercase,A'CHIYEK'ECHIDEN,a'chiyek'echiden
P01892,ESP,lowercase,Somos hermanos.,somos hermanos.
P01892,SHIWILU,lowercase,IIN NUKA'KAWA,iin nuka'kawa
P01893,ESP,lowercase,Estamos divorciados.,estamos divorciados.
P01893,SHIWILU,lowercase,YANPU'SU' ÑAPALLIDEK,yanpu'su' ñapallidek
P01894,ESP,lowercase,Somos inquietos.,somos inquietos.
P01894,SHIWILU,lowercase,WADANPINTEK NUKA'KAWA',wadanpintek nuka'kawa'
P01895,ESP,lowercase,Estamos colgados.,estamos colgados.
P01895,SHIWILU,lowercase,ÑAPALLIDEK WINTENSU',ñapallidek wintensu'
P01896,ESP,lowercase,Somos minuciosos.,somos minuciosos.
P01896,SHIWILU,lowercase,INLU'UK'TUTEK NUKA'KAWA',inlu'uk'tutek nuka'kawa'
P01897,ESP,lowercase,Los tenemos.,los tenemos.
P01897,SHIWILU,lowercase,A'ÑAPALEKDEKWA',a'ñapalekdekwa'
P01898,ESP,lowercase,Tenemos esto.,tenemos esto.
P01898,SHIWILU,lowercase,A'ÑAPALEKWA' ASU',a'ñapalekwa' asu'
P01899,ESP,lowercase,¿Estabas solo?,¿estabas solo?
P01899,SHIWILU,lowercase,¿KENMASA' ÑAPAWINA?,¿kenmasa' ñapawina?
P01900,ESP,lowercase,¿Estabas allí?,¿estabas allí?
P01900,SHIWILU,lowercase,¿NANEK ÑAPAWINA?,¿nanek ñapawina?
P01901,ESP,lowercase,¡Buen país!,¡buen país!
P01901,SHIWILU,lowercase,¡U'CHIMU ÑINALU'!,¡u'chimu ñinalu'!
P01902,ESP,lowercase,¡Buen pensamiento!,¡buen pensamiento!
P01902,SHIWILU,lowercase,¡U'CHIMU LLI'INU!,¡u'chimu lli'inu!
P01903,ESP,lowercase,¿Y tú?,¿y tú?
P01903,SHIWILU,lowercase,¿KENMA?,¿kenma?
P01904,ESP,lowercase,¿Qué necesito?,¿qué necesito?
P01904,SHIWILU,lowercase,¿MA'NEN LUWANTULEK?,¿ma'nen luwantulek?
P01905,ESP,lowercase,¿Cuándo termina?,¿cuándo termina?
P01905,SHIWILU,lowercase,¿ENPI' TA'WANTECHU?,¿enpi' ta'wantechu?
P01906,ESP,lowercase,¿Dónde estabas?,¿dónde estabas?
P01906,SHIWILU,lowercase,¿ENÑUPA' ÑAPAWINA?,¿enñupa' ñapawina?
P01907,ESP,lowercase,¿Lo harás?,¿lo harás?
P01907,SHIWILU,lowercase,¿NU'TECHU'?,¿nu'techu'?
P01908,ESP,lowercase,¿Lo harán?,¿lo harán?
P01908,SHIWILU,lowercase,¿NU'TECHUMA'?,¿nu'techuma'?
P01909,ESP,lowercase,"Sí, claro.","sí, claro."
P01909,SHIWILU,lowercase,TEKINCHI,tekinchi
P01910,ESP,lowercase,"Sí, ciertamente.","sí, ciertamente."
P01910,SHIWILU,lowercase,TEKINCHI,tekinchi
P01911,ESP,lowercase,Me ignorabas.,me ignorabas.
P01911,SHIWILU,lowercase,LUWER'CHI'NUN,luwer'chi'nun
P01912,ESP,lowercase,Me ignoraste.,me ignoraste.
P01912,SHIWILU,lowercase,LUWER'CHI'NUN,luwer'chi'nun
P01913,ESP,lowercase,Me mentiste.,me mentiste.
P01913,SHIWILU,lowercase,TUMU'TULUN,tumu'tulun
P01914,ESP,lowercase,Nos mentiste.,nos mentiste.
P01914,SHIWILU,lowercase,TUMU'TULUNDEK,tumu'tulundek
P01915,ESP,lowercase,Pareces cansado.,pareces cansado.
P01915,SHIWILU,lowercase,SAKA'TA'MASU'PU'SU' LLI'TULA,saka'ta'masu'pu'su' lli'tula
P01916,ESP,lowercase,Pareces molesto.,pareces molesto.
P01916,SHIWILU,collapse_spaces,YUPA'MASU'PU'SU'  LLI'TULA,YUPA'MASU'PU'SU' LLI'TULA
P01916,SHIWILU,lowercase,YUPA'MASU'PU'SU' LLI'TULA,yupa'masu'pu'su' lli'tula
P01917,ESP,lowercase,Puedes negarte.,puedes negarte.
P01917,SHIWILU,lowercase,KU'LA TUNANSIN,ku'la tunansin
P01918,ESP,lowercase,Necesitan dinero.,necesitan dinero.
P01918,SHIWILU,lowercase,LUWANTULLINA' KULLIKER,luwantullina' kulliker
P01919,ESP,lowercase,Hueles bien.,hueles bien.
P01919,SHIWILU,lowercase,LANERLLIEN U'CHIMU,lanerllien u'chimu
P01920,ESP,lowercase,Quédese ahí.,quédese ahí.
P01920,SHIWILU,lowercase,LLIA'KER NANEK,llia'ker nanek
P01921,ESP,lowercase,Fuiste valiente.,fuiste valiente.
P01921,SHIWILU,lowercase,NANTAPITEK ÑIWINA,nantapitek ñiwina
P01922,ESP,lowercase,Estabas feliz.,estabas feliz.
P01922,SHIWILU,lowercase,MUSU' ÑAPAWINA,musu' ñapawina
P01923,ESP,lowercase,Estaban felices.,estaban felices.
P01923,SHIWILU,lowercase,MUSU' ÑAPAWIÑINA',musu' ñapawiñina'
P01924,ESP,lowercase,Son increíbles.,son increíbles.
P01924,SHIWILU,lowercase,LATEK'INPU'PILUSA' NUKER'KA,latek'inpu'pilusa' nuker'ka
P01925,ESP,lowercase,Estás enamorado.,estás enamorado.
P01925,SHIWILU,lowercase,YAKU'APER'WANA,yaku'aper'wana
P01926,ESP,lowercase,Estás invitado.,estás invitado.
P01926,SHIWILU,lowercase,PEKLUPI NUKA'MA,peklupi nuka'ma
P01927,ESP,lowercase,Eres paciente.,eres paciente.
P01927,SHIWILU,lowercase,WA'TENTUTEK NUKA'MA,wa'tentutek nuka'ma
P01928,ESP,lowercase,Estás ganando.,estás ganando.
P01928,SHIWILU,lowercase,KANA'TAPALA,kana'tapala
P01929,ESP,lowercase,Están ganando.,están ganando.
P01929,SHIWILU,lowercase,KANA'TAPALLINA',kana'tapallina'
P01930,ESP,lowercase,Estás herida.,estás herida.
P01930,SHIWILU,lowercase,KALUWI'PALA,kaluwi'pala
P01931,ESP,lowercase,Has cambiado.,has cambiado.
P01931,SHIWILU,lowercase,A'PAWILEK'LA,a'pawilek'la
P01932,ESP,lowercase,Quien sea.,quien sea.
P01932,SHIWILU,lowercase,DENPINTA' ÑI'I,denpinta' ñi'i
P01933,ESP,lowercase,¿Terminamos?,¿terminamos?
P01933,SHIWILU,lowercase,¿A'TA'WANTULEKWA'?,¿a'ta'wantulekwa'?
P01934,ESP,lowercase,¿Estás emocionado?,¿estás emocionado?
P01934,SHIWILU,lowercase,¿SAKEK'SU' ÑAPALA?,¿sakek'su' ñapala?
P01935,ESP,lowercase,¿Están bien?,¿están bien?
P01935,SHIWILU,lowercase,¿MUSU' ÑAPALAMA'?,¿musu' ñapalama'?
P01936,ESP,lowercase,¿Estás saludable?,¿estás saludable?
P01936,SHIWILU,lowercase,¿MUDINU'PALA?,¿mudinu'pala?
P01937,ESP,lowercase,¿Estás sano?,¿estás sano?
P01937,SHIWILU,lowercase,¿MUDINU'PALA?,¿mudinu'pala?
P01938,ESP,lowercase,¿Estás jodiendo?,¿estás jodiendo?
P01938,SHIWILU,lowercase,¿A'PE'CHAPALA?,¿a'pe'chapala?
P01939,ESP,lowercase,¿Estás mirando?,¿estás mirando?
P01939,SHIWILU,lowercase,¿LLI'TAPALA?,¿lli'tapala?
P01940,ESP,lowercase,¿Estás casado?,¿estás casado?
P01940,SHIWILU,lowercase,¿SADASU'CHA ÑAPALA?,¿sadasu'cha ñapala?
P01941,ESP,lowercase,¿Estás casada?,¿estás casada?
P01941,SHIWILU,lowercase,¿SUDASU'CHA ÑAPALA?,¿sudasu'cha ñapala?
P01942,ESP,lowercase,¿Son hermanas?,¿son hermanas?
P01942,SHIWILU,lowercase,¿KAI'KUALUSA' NUKA'MAMA'?,¿kai'kualusa' nuka'mama'?
P01943,ESP,lowercase,¿Estás ganando?,¿estás ganando?
P01943,SHIWILU,lowercase,¿KANA'TAPALA?,¿kana'tapala?
P01944,ESP,lowercase,¿Estás trabajando?,¿estás trabajando?
P01944,SHIWILU,lowercase,¿SAKA'TAPALA?,¿saka'tapala?
P01945,ESP,lowercase,Pregúntame mañana.,pregúntame mañana.
P01945,SHIWILU,lowercase,LEK'KU EK'KLLI,lek'ku ek'klli
P01946,ESP,lowercase,Acércalo.,acércalo.
P01946,SHIWILU,lowercase,A'KAWITER',a'kawiter'
P01947,ESP,lowercase,Traeme eso.,traeme eso.
P01947,SHIWILU,lowercase,KERITU'U NANA,keritu'u nana
P01948,ESP,lowercase,¿Puedo probármelo?,¿puedo probármelo?
P01948,SHIWILU,lowercase,¿YENNITULEK LATA'AK?,¿yennitulek lata'ak?
P01949,ESP,lowercase,¿Pueden vernos?,¿pueden vernos?
P01949,SHIWILU,lowercase,¿YENNITULLINA LLI'ER'KENMUAK?,¿yennitullina lli'er'kenmuak?
P01950,ESP,lowercase,¿Podemos probarlo?,¿podemos probarlo?
P01950,SHIWILU,lowercase,¿YENNITULEKWA' LATA'AK?,¿yennitulekwa' lata'ak?
P01951,ESP,lowercase,¿Puedes encontrarlo?,¿puedes encontrarlo?
P01951,SHIWILU,lowercase,¿YENNITULA KANAN'A'MAK?,¿yennitula kanan'a'mak?
P01952,ESP,lowercase,¿Puedes oírme?,¿puedes oírme?
P01952,SHIWILU,lowercase,¿YENNITULA LAUK'A'MUK?,¿yennitula lauk'a'muk?
P01953,ESP,lowercase,¿Puedes oírnos?,¿puedes oírnos?
P01953,SHIWILU,lowercase,¿YENNITULA LAUK'A'MUDEK?,¿yennitula lauk'a'mudek?
P01954,ESP,lowercase,¿Puedes ayudarme?,¿puedes ayudarme?
P01954,SHIWILU,lowercase,¿YENNITULA KATUPA'A'MUK?,¿yennitula katupa'a'muk?
P01955,ESP,lowercase,¿Pueden ayudarme?,¿pueden ayudarme?
P01955,SHIWILU,lowercase,¿YENNITULAMA KATUPA'A'MUK?,¿yennitulama katupa'a'muk?
P01956,ESP,lowercase,¿Puedes abrirlo?,¿puedes abrirlo?
P01956,SHIWILU,lowercase,¿YENNITULA EK'KER'CHA'MAK?,¿yennitula ek'ker'cha'mak?
P01957,ESP,lowercase,¿Puedes mostrarme?,¿puedes mostrarme?
P01957,SHIWILU,lowercase,¿YENNITULA A'LLI'A'MUK?,¿yennitula a'lli'a'muk?
P01958,ESP,lowercase,"Vamos, levántate.","vamos, levántate."
P01958,SHIWILU,normalize_comma_space,"YUNSANKER' , ENCHU","YUNSANKER', ENCHU"
P01958,SHIWILU,lowercase,"YUNSANKER', ENCHU","yunsanker', enchu"
P01959,ESP,lowercase,Defiéndete.,defiéndete.
P01959,SHIWILU,lowercase,INLU'UKTER',inlu'ukter'
P01960,ESP,lowercase,¿Me oíste?,¿me oíste?
P01960,SHIWILU,lowercase,¿LAUK'LUN?,¿lauk'lun?
P01961,ESP,lowercase,¿Te gustó?,¿te gustó?
P01961,SHIWILU,lowercase,¿IYA'TULA?,¿iya'tula?
P01962,ESP,lowercase,¿Les gustó?,¿les gustó?
P01962,SHIWILU,lowercase,¿IYA'TULAMA?,¿iya'tulama?
P01963,ESP,lowercase,¿Me querías?,¿me querías?
P01963,SHIWILU,lowercase,¿LUWANTUWINUN?,¿luwantuwinun?
P01964,ESP,lowercase,¿Me amabas?,¿me amabas?
P01964,SHIWILU,lowercase,¿LUWANTUWINUN?,¿luwantuwinun?
P01965,ESP,lowercase,¿Lo hiciste?,¿lo hiciste?
P01965,SHIWILU,lowercase,¿NU'TULA?,¿nu'tula?
P01966,ESP,lowercase,¿Me extrañaste?,¿me extrañaste?
P01966,SHIWILU,lowercase,¿LU'WAN'NUN?,¿lu'wan'nun?
P01967,ESP,lowercase,Hazlo ahoritita.,hazlo ahoritita.
P01967,SHIWILU,lowercase,NU'TER' IPIA'LASHINCHI,nu'ter' ipia'lashinchi
P01968,ESP,lowercase,¿Comés carne?,¿comés carne?
P01968,SHIWILU,lowercase,¿CHUCHU KA'A'PALA?,¿chuchu ka'a'pala?
P01969,ESP,lowercase,¿Está mal?,¿está mal?
P01969,SHIWILU,lowercase,¿ÑAPALLI MUIN'SU?,¿ñapalli muin'su?
P01970,ESP,lowercase,¿Tienes uno?,¿tienes uno?
P01970,SHIWILU,lowercase,¿A'ÑAPALA ALA'SA'?,¿a'ñapala ala'sa'?
P01971,ESP,lowercase,¿La conoces?,¿la conoces?
P01971,SHIWILU,lowercase,¿LUWER'CHAPALA?,¿luwer'chapala?
P01972,ESP,lowercase,¿La conocen?,¿la conocen?
P01972,SHIWILU,lowercase,¿LUWER'CHAPALAMA?,¿luwer'chapalama?
P01973,ESP,lowercase,¿Le conoce?,¿le conoce?
P01973,SHIWILU,lowercase,¿LUWER'CHAPALLI?,¿luwer'chapalli?
P01974,ESP,lowercase,¿Lo recuerdas?,¿lo recuerdas?
P01974,SHIWILU,lowercase,¿LLI'INUTAPALA?,¿lli'inutapala?
P01975,ESP,lowercase,¿Tú crees?,¿tú crees?
P01975,SHIWILU,lowercase,¿KENMA LATEKTAPALA?,¿kenma latektapala?
P01976,ESP,lowercase,¿Usted cree?,¿usted cree?
P01976,SHIWILU,lowercase,¿KENMA LATEKTAPALA?,¿kenma latektapala?
P01977,ESP,lowercase,¿Le quieres?,¿le quieres?
P01977,SHIWILU,lowercase,¿LUWANTAPALA?,¿luwantapala?
P01978,ESP,lowercase,¿Me conoce?,¿me conoce?
P01978,SHIWILU,lowercase,¿LUWER'CHAPALUN?,¿luwer'chapalun?
P01979,ESP,lowercase,No interfieras.,no interfieras.
P01979,SHIWILU,lowercase,YATU'NEKTUTA,yatu'nektuta
P01980,ESP,lowercase,No mientas.,no mientas.
P01980,SHIWILU,lowercase,YATUMU'TA,yatumu'ta
P01981,ESP,lowercase,¡No mientas!,¡no mientas!
P01981,SHIWILU,lowercase,¡YATUMU'TA!,¡yatumu'ta!
P01982,ESP,lowercase,Todos miraron.,todos miraron.
P01982,SHIWILU,lowercase,IÑER'DAPER' LLI'TULLINA',iñer'daper' lli'tullina'
P01983,ESP,lowercase,Todos oraron.,todos oraron.
P01983,SHIWILU,lowercase,IÑER'DAPER' MALLIA'LLINA',iñer'daper' mallia'llina'
P01984,ESP,lowercase,Todos sonrieron.,todos sonrieron.
P01984,SHIWILU,lowercase,IÑER'DAPER YAMERLADALLINA',iñer'daper yamerladallina'
P01985,ESP,lowercase,Dales dinero.,dales dinero.
P01985,SHIWILU,lowercase,ENKA'DEKER' KULLIKER',enka'deker' kulliker'
P01986,ESP,lowercase,¡Dámelas!,¡dámelas!
P01986,SHIWILU,lowercase,¡ENKA'U!,¡enka'u!
P01987,ESP,lowercase,¡Dámelos!,¡dámelos!
P01987,SHIWILU,lowercase,¡ENKA'U!,¡enka'u!
P01988,ESP,lowercase,"Genial, ¿no?","genial, ¿no?"
P01988,SHIWILU,lowercase,U'CHIMUINCHI ¿I'YA?,u'chimuinchi ¿i'ya?
P01989,ESP,lowercase,Él salió.,él salió.
P01989,SHIWILU,lowercase,NANA YUNSU'LLI,nana yunsu'lli
P01990,ESP,lowercase,Es etíope.,es etíope.
P01990,SHIWILU,lowercase,ETIOPE NUKA'A,etiope nuka'a
P01991,ESP,lowercase,Sobrevivirá.,sobrevivirá.
P01991,SHIWILU,lowercase,CHIMILLINKEKLA NANPICHU,chimillinkekla nanpichu
P01992,ESP,lowercase,Escribe libros.,escribe libros.
P01992,SHIWILU,lowercase,LLINSERCHER' KERKA'LUSA',llinsercher' kerka'lusa'
P01993,ESP,lowercase,"Ten, pruébatelo.","ten, pruébatelo."
P01993,SHIWILU,normalize_comma_space,"MA'A'TASU' , LATAKER'","MA'A'TASU', LATAKER'"
P01993,SHIWILU,lowercase,"MA'A'TASU', LATAKER'","ma'a'tasu', lataker'"
P01994,ESP,lowercase,¡Qué humillante!,¡qué humillante!
P01994,SHIWILU,lowercase,¡EMPU'NI DAKUTA!,¡empu'ni dakuta!
P01995,ESP,lowercase,¡Qué interesante!,¡qué interesante!
P01995,SHIWILU,lowercase,¡EMPU'NI LUYAIPA'!,¡empu'ni luyaipa'!
P01996,ESP,lowercase,¿Cómo terminará?,¿cómo terminará?
P01996,SHIWILU,lowercase,¿MA'PU'SU' TA'WANTECHU?,¿ma'pu'su' ta'wantechu?
P01997,ESP,lowercase,¡Apúrate niña!,¡apúrate niña!
P01997,SHIWILU,lowercase,¡WIUKER' WILA!,¡wiuker' wila!
P01998,ESP,lowercase,"¡Apúrensen, muchachas!","¡apúrensen, muchachas!"
P01998,SHIWILU,lowercase,¡WIUKU' WILALUNLUSA!,¡wiuku' wilalunlusa!
P01999,ESP,lowercase,La llamé.,la llamé.
P01999,SHIWILU,lowercase,PEKLU'LEK,peklu'lek
P02000,ESP,lowercase,Puedo regresar.,puedo regresar.
P02000,SHIWILU,lowercase,YENNITULEK ADANTA'AK,yennitulek adanta'ak
P02001,ESP,lowercase,Me resfrié.,me resfrié.
P02001,SHIWILU,lowercase,ILUWINEK,iluwinek
P02002,ESP,lowercase,Me acobardé.,me acobardé.
P02002,SHIWILU,lowercase,SAPULEK,sapulek
P02003,ESP,lowercase,No escuché.,no escuché.
P02003,SHIWILU,lowercase,LAUK'I'NEK,lauk'i'nek
P02004,ESP,lowercase,Odio pelear.,odio pelear.
P02004,SHIWILU,lowercase,LUYULEK IDENMAAK,luyulek idenmaak
P02005,ESP,lowercase,Detesto pelear.,detesto pelear.
P02005,SHIWILU,lowercase,LUYULEK IDENMAAK,luyulek idenmaak
P02006,ESP,lowercase,Odio estudiar.,odio estudiar.
P02006,SHIWILU,trim,LUYULEK KERKA' ,LUYULEK KERKA'
P02006,SHIWILU,lowercase,LUYULEK KERKA',luyulek kerka'
P02007,ESP,lowercase,Tengo caspa.,tengo caspa.
P02007,SHIWILU,lowercase,AÑAPALEK KISEK'MUTU',añapalek kisek'mutu'
P02008,ESP,lowercase,Tengo tarea.,tengo tarea.
P02008,SHIWILU,lowercase,AÑAPALEK YANU'TAK,añapalek yanu'tak
P02009,ESP,lowercase,Volví.,volví.
